report_id,state_id,district_id,event_id,report_datetime,reporter_id,reporter_type,lat,lon,observation_type,damage_severity,weather_at_site,rainfall_observed_mm,visibility_m,verification_status,ai_validation_score,photo_path
165,8,61,,2024-02-11 04:09:01,FIELD_3653,NDMA Officer,26.92917,89.85065,No Activity,Minor,Rain,587.7,33.9,Archived,0.98,photos/FR00165.jpg
166,3,29,922,2020-04-27 21:27:30,FIELD_3991,District Admin,25.9459,98.83571,Crack Observed,Moderate,Rain,699.2,43.4,Verified,0.82,photos/FR00166.jpg
167,3,30,,2022-06-04 16:13:07,FIELD_4538,Citizen,25.84332,92.77807,No Activity,Moderate,Clear,824.9,68.9,Submitted,0.01,
168,3,32,170,2023-05-06 05:27:40,FIELD_5118,Police,25.16813,95.65153,Crack Observed,None,Heavy Rain,971.3,185.3,Rejected,0.22,photos/FR00168.jpg
169,3,24,488,2021-01-11 08:28:00,FIELD_3973,NDMA Officer,24.00878,99.53566,Crack Observed,Moderate,Clear,556.1,44.4,Archived,0.99,
170,5,40,,2019-12-09 13:10:32,FIELD_2727,District Admin,27.84676,97.65558,Crack Observed,None,Cloudy,889.1,55.0,Submitted,0.74,photos/FR00170.jpg
171,1,4,786,2023-09-13 03:00:46,FIELD_7113,Citizen,26.51985,90.432,Flooding,Severe,Cloudy,412.0,143.2,Submitted,0.61,photos/FR00171.jpg
172,1,12,,2019-05-02 14:35:23,FIELD_2986,Citizen,26.92293,98.05785,Crack Observed,Minor,Rain,180.0,119.2,Rejected,0.57,photos/FR00172.jpg
173,1,9,,2023-04-13 09:21:26,FIELD_9455,Police,27.33033,93.29921,No Activity,Minor,Clear,460.2,89.1,Archived,0.03,
174,1,1,565,2021-09-10 05:33:54,FIELD_1049,Citizen,27.13086,89.98411,Village Isolated,Severe,Heavy Rain,336.2,33.9,Rejected,0.12,
175,1,2,,2022-03-14 15:20:27,FIELD_6727,Citizen,23.96704,91.42316,Flooding,None,Rain,340.7,108.2,Submitted,0.59,photos/FR00175.jpg
176,1,7,45,2021-09-22 00:07:09,FIELD_3883,District Admin,26.23751,92.40171,No Activity,None,Rain,677.2,25.6,Verified,0.5,photos/FR00176.jpg
177,1,7,128,2018-05-03 06:54:10,FIELD_6053,District Admin,26.23232,92.31828,Flooding,Minor,Rain,913.3,136.4,Rejected,0.91,
178,3,32,268,2023-02-22 23:13:40,FIELD_4296,Citizen,25.52494,96.09274,Village Isolated,Severe,Heavy Rain,784.1,184.3,Under Review,0.45,photos/FR00178.jpg
179,3,29,696,2021-07-27 05:35:33,FIELD_9368,Police,26.02975,99.07301,Damage,Minor,Rain,446.5,124.1,Submitted,0.05,photos/FR00179.jpg
180,8,60,657,2018-10-12 17:46:25,FIELD_9257,Forest Guard,24.49544,95.84037,Crack Observed,Moderate,Heavy Rain,538.0,178.6,Verified,0.45,
181,8,62,,2018-12-07 06:00:19,FIELD_8064,Police,27.09379,92.51669,Village Isolated,Minor,Cloudy,926.3,51.7,Verified,0.99,photos/FR00181.jpg
182,1,1,,2023-05-06 22:55:16,FIELD_4291,Forest Guard,26.81705,89.97367,Village Isolated,Severe,Heavy Rain,373.3,157.3,Verified,0.99,photos/FR00182.jpg
183,7,58,776,2024-08-12 09:41:40,FIELD_4613,Police,26.9291,94.66346,Flooding,Moderate,Heavy Rain,952.8,192.8,Under Review,0.12,
184,7,58,190,2020-02-14 03:19:10,FIELD_1079,NDMA Officer,27.4924,94.17358,Crack Observed,Minor,Heavy Rain,659.7,172.5,Rejected,0.79,
185,2,15,,2021-04-21 14:13:05,FIELD_7236,NDMA Officer,26.83116,98.52135,Landslide Observed,Severe,Rain,916.9,162.2,Verified,0.41,photos/FR00185.jpg
186,5,45,32,2018-08-16 08:18:28,FIELD_5028,Police,28.55471,95.32262,No Activity,Minor,Cloudy,125.0,103.1,Under Review,0.73,photos/FR00186.jpg
187,5,40,617,2024-02-16 08:34:50,FIELD_8228,NDMA Officer,28.30578,97.65229,Flooding,None,Clear,426.2,5.0,Rejected,0.94,
188,2,18,254,2018-06-08 02:00:57,FIELD_5551,Police,29.06563,98.38363,Crack Observed,Severe,Heavy Rain,991.8,178.3,Rejected,0.2,photos/FR00188.jpg
189,1,6,653,2020-01-11 13:31:38,FIELD_9253,Police,26.68556,97.40213,No Activity,None,Cloudy,875.0,181.3,Under Review,0.71,photos/FR00189.jpg
190,6,54,,2022-04-08 09:29:40,FIELD_8161,Forest Guard,29.46982,91.93464,Landslide Observed,Moderate,Rain,760.3,144.9,Rejected,0.07,
191,4,33,240,2024-03-04 23:02:53,FIELD_9243,Citizen,23.83126,99.82582,No Activity,Moderate,Heavy Rain,207.2,51.6,Archived,0.17,photos/FR00191.jpg
192,1,9,,2024-10-24 15:14:18,FIELD_9587,District Admin,27.41638,93.62421,Landslide Observed,Minor,Clear,14.3,139.7,Submitted,0.21,photos/FR00192.jpg
193,5,43,297,2020-03-14 08:11:21,FIELD_6752,Forest Guard,29.90612,97.88845,No Activity,None,Clear,363.4,165.5,Rejected,0.11,photos/FR00193.jpg
194,5,42,400,2022-08-30 18:02:12,FIELD_4779,Citizen,21.73024,97.11029,Landslide Observed,Severe,Heavy Rain,685.6,147.7,Rejected,0.44,photos/FR00194.jpg
195,8,59,684,2021-05-26 04:46:15,FIELD_7102,Forest Guard,25.87957,92.6302,Flooding,None,Heavy Rain,400.9,50.3,Under Review,0.05,
196,1,1,756,2019-03-10 23:10:12,FIELD_8139,GSI Geologist,27.3724,90.46002,Village Isolated,Minor,Cloudy,70.6,72.8,Rejected,0.57,photos/FR00196.jpg
197,3,32,608,2019-03-23 02:56:30,FIELD_8668,GSI Geologist,25.46249,95.82789,Village Isolated,Minor,Cloudy,166.6,86.2,Archived,0.36,
198,7,57,610,2023-10-12 22:36:43,FIELD_4803,Police,23.80532,93.09765,Crack Observed,None,Rain,34.7,76.0,Under Review,0.14,photos/FR00198.jpg
199,8,62,599,2018-09-30 12:53:04,FIELD_5209,District Admin,26.77125,92.08674,Landslide Observed,Moderate,Clear,544.0,38.0,Archived,0.82,
200,6,53,,2024-10-24 12:45:12,FIELD_9328,GSI Geologist,27.87409,91.53697,Flooding,Severe,Heavy Rain,353.6,100.4,Rejected,0.34,photos/FR00200.jpg
201,3,24,,2021-05-05 01:29:24,FIELD_2709,GSI Geologist,24.03333,99.04599,Landslide Observed,Minor,Cloudy,412.1,91.5,Rejected,0.35,photos/FR00201.jpg
202,4,34,,2022-11-12 17:43:42,FIELD_9949,District Admin,25.69181,97.52964,Flooding,None,Clear,656.7,65.6,Under Review,0.96,photos/FR00202.jpg
203,3,28,254,2022-08-13 19:52:08,FIELD_6822,Police,29.10513,92.9688,Flooding,None,Rain,68.3,130.7,Verified,0.33,photos/FR00203.jpg
204,7,58,,2022-12-17 19:07:45,FIELD_2816,Police,26.9726,94.44984,No Activity,Moderate,Rain,860.7,186.9,Rejected,0.63,photos/FR00204.jpg
205,8,61,,2023-10-27 03:01:47,FIELD_9792,GSI Geologist,26.52506,90.25292,Road Blocked,None,Rain,836.5,97.0,Archived,0.46,photos/FR00205.jpg
206,4,37,621,2024-11-29 19:47:43,FIELD_1064,District Admin,26.99897,94.40967,Flooding,None,Clear,606.7,11.6,Archived,0.31,photos/FR00206.jpg
207,5,44,857,2023-08-14 19:38:40,FIELD_8441,District Admin,29.00642,98.72922,Landslide Observed,Moderate,Clear,775.8,160.3,Submitted,0.57,photos/FR00207.jpg
208,7,58,816,2024-12-08 16:47:05,FIELD_5434,Forest Guard,27.12861,94.57676,Flooding,Moderate,Cloudy,35.7,78.1,Under Review,0.41,photos/FR00208.jpg
209,2,16,695,2020-06-13 15:01:22,FIELD_4090,Police,23.44998,90.70875,Road Blocked,None,Cloudy,323.0,134.7,Submitted,0.95,
210,1,4,322,2024-06-09 00:56:58,FIELD_9635,GSI Geologist,26.61192,90.53088,Landslide Observed,Minor,Cloudy,61.3,176.8,Archived,0.3,photos/FR00210.jpg
211,3,23,,2024-05-05 14:11:15,FIELD_4479,Police,27.70101,91.34269,Damage,Moderate,Cloudy,515.5,171.0,Archived,0.61,photos/FR00211.jpg
212,1,9,,2019-09-21 05:59:44,FIELD_2409,NDMA Officer,27.28745,93.65922,Crack Observed,Severe,Heavy Rain,484.2,133.9,Verified,0.24,
213,5,45,,2022-02-28 03:44:09,FIELD_8777,Police,28.99057,95.23049,Flooding,Moderate,Heavy Rain,436.2,68.6,Under Review,0.4,photos/FR00213.jpg
214,3,29,970,2022-09-28 19:58:10,FIELD_2748,GSI Geologist,25.82905,98.73909,No Activity,Severe,Cloudy,909.1,81.3,Submitted,0.34,photos/FR00214.jpg
215,4,38,,2019-02-01 05:50:17,FIELD_5362,District Admin,29.93174,98.75479,No Activity,Severe,Cloudy,961.7,69.1,Submitted,0.21,
216,7,55,,2019-05-05 15:19:17,FIELD_8742,Citizen,28.82924,93.96172,Damage,Minor,Cloudy,891.6,162.5,Under Review,0.19,photos/FR00216.jpg
217,6,54,852,2018-05-15 20:13:32,FIELD_4621,Forest Guard,29.35376,91.87022,Landslide Observed,Severe,Cloudy,986.4,69.3,Verified,0.57,photos/FR00217.jpg
218,2,21,943,2019-07-16 14:25:19,FIELD_2380,Police,23.88832,99.23919,Landslide Observed,None,Cloudy,983.0,6.7,Under Review,0.86,photos/FR00218.jpg
219,2,21,47,2020-02-21 03:53:37,FIELD_4106,Forest Guard,23.83811,99.23216,Village Isolated,Moderate,Heavy Rain,267.0,50.2,Verified,0.75,photos/FR00219.jpg
220,6,51,96,2024-06-19 16:41:54,FIELD_1122,Police,29.42733,90.65029,Landslide Observed,None,Cloudy,165.2,177.8,Under Review,0.4,photos/FR00220.jpg
221,2,21,,2022-04-26 00:51:42,FIELD_8307,Citizen,24.14097,99.57481,Village Isolated,None,Clear,56.4,183.2,Verified,0.54,
222,1,3,,2023-08-30 22:50:39,FIELD_7930,District Admin,27.4664,99.16151,Flooding,Moderate,Rain,514.5,172.1,Under Review,0.93,photos/FR00222.jpg
223,2,19,565,2022-09-14 07:16:49,FIELD_6063,Forest Guard,24.17171,96.34446,Flooding,Severe,Cloudy,289.3,160.7,Verified,0.22,photos/FR00223.jpg
224,6,53,665,2021-07-07 11:39:03,FIELD_9656,GSI Geologist,28.30007,91.44033,Damage,Severe,Rain,296.7,82.2,Verified,0.33,photos/FR00224.jpg
225,3,32,,2024-12-15 06:35:42,FIELD_9432,GSI Geologist,25.71122,95.98908,Landslide Observed,None,Heavy Rain,568.9,77.3,Archived,0.36,photos/FR00225.jpg
226,2,21,13,2024-07-17 14:30:22,FIELD_4746,Police,23.86087,99.62367,Road Blocked,None,Rain,153.4,113.9,Under Review,0.74,photos/FR00226.jpg
227,5,41,,2019-02-02 07:34:31,FIELD_6342,NDMA Officer,22.59762,94.14355,Flooding,Minor,Rain,353.1,183.6,Rejected,0.84,
228,5,42,,2020-04-28 05:32:01,FIELD_2148,GSI Geologist,22.0168,97.16883,Road Blocked,None,Rain,214.0,37.0,Under Review,0.05,
229,6,51,184,2018-02-20 03:33:31,FIELD_4281,GSI Geologist,29.6298,90.64215,Flooding,Moderate,Rain,892.5,134.2,Archived,0.15,photos/FR00229.jpg
230,3,24,,2020-08-07 12:04:51,FIELD_7457,District Admin,24.28938,99.35812,Crack Observed,Minor,Clear,460.9,86.5,Archived,0.81,
231,1,4,480,2023-08-01 23:06:52,FIELD_5817,Forest Guard,26.747,90.14525,No Activity,None,Clear,50.3,195.4,Archived,0.16,
232,3,28,387,2019-11-21 16:06:17,FIELD_8068,Police,29.07544,93.2595,Damage,Severe,Rain,210.4,81.7,Verified,0.88,photos/FR00232.jpg
233,7,58,543,2020-11-04 07:35:59,FIELD_7998,District Admin,27.09519,94.42857,Crack Observed,None,Cloudy,377.0,113.1,Verified,0.21,photos/FR00233.jpg
234,1,10,753,2023-05-18 13:52:37,FIELD_5983,Police,23.91127,97.6276,Damage,None,Cloudy,473.6,11.0,Rejected,0.47,
235,5,44,260,2021-08-30 06:42:41,FIELD_7818,Forest Guard,29.38382,98.93034,Landslide Observed,Severe,Rain,100.1,191.3,Archived,0.73,
236,4,35,,2019-06-09 11:06:55,FIELD_9227,Citizen,23.14976,91.60772,No Activity,None,Cloudy,271.8,50.1,Rejected,0.89,photos/FR00236.jpg
237,5,44,778,2021-01-24 04:26:29,FIELD_2366,Citizen,29.39101,98.95065,No Activity,Minor,Heavy Rain,800.0,45.9,Rejected,0.27,photos/FR00237.jpg
238,4,35,,2022-08-19 14:07:42,FIELD_5056,Citizen,23.31616,91.8211,Landslide Observed,Severe,Heavy Rain,579.3,38.1,Under Review,0.42,
239,1,9,809,2022-03-15 06:59:36,FIELD_5058,Police,27.83616,93.39888,Crack Observed,Severe,Clear,775.9,175.3,Verified,0.93,
240,3,25,,2018-04-07 13:26:51,FIELD_1096,Police,26.4563,96.76634,Road Blocked,Moderate,Clear,363.8,43.2,Verified,0.24,photos/FR00240.jpg
241,5,41,223,2018-01-16 03:11:06,FIELD_3907,NDMA Officer,22.99973,94.22235,Road Blocked,None,Clear,183.6,24.4,Archived,0.92,photos/FR00241.jpg
242,1,3,188,2020-01-31 19:56:26,FIELD_2600,Police,27.48706,98.98444,Damage,None,Heavy Rain,635.6,79.8,Archived,0.7,
243,5,45,,2024-05-24 19:29:27,FIELD_2297,Forest Guard,28.49652,95.1257,No Activity,Minor,Cloudy,820.8,34.8,Rejected,0.85,photos/FR00243.jpg
244,2,17,803,2022-02-03 06:56:27,FIELD_2863,GSI Geologist,24.04152,93.1397,Landslide Observed,Minor,Rain,718.8,60.9,Archived,0.12,photos/FR00244.jpg
245,5,41,,2018-02-03 12:55:11,FIELD_3185,Forest Guard,23.02172,94.37917,Road Blocked,Moderate,Clear,843.8,10.6,Archived,0.24,photos/FR00245.jpg
246,6,47,882,2019-09-20 22:04:34,FIELD_5637,Police,29.84974,99.48416,Flooding,Severe,Cloudy,837.4,33.5,Under Review,0.67,
247,3,24,892,2023-12-09 06:44:55,FIELD_2246,Citizen,24.28571,99.06067,Road Blocked,Moderate,Rain,186.9,90.2,Verified,0.36,photos/FR00247.jpg
248,1,3,91,2021-12-22 22:05:14,FIELD_6674,Police,27.24575,98.68104,Village Isolated,Moderate,Cloudy,167.5,77.3,Submitted,0.1,photos/FR00248.jpg
249,3,26,114,2021-12-25 21:34:51,FIELD_9798,Forest Guard,23.60016,90.2808,Flooding,Moderate,Clear,179.5,19.2,Verified,0.51,photos/FR00249.jpg
250,6,49,,2019-06-15 03:15:02,FIELD_3803,NDMA Officer,29.39825,98.95503,Crack Observed,Minor,Clear,483.3,161.4,Rejected,0.21,photos/FR00250.jpg
251,2,19,13,2023-03-06 00:41:55,FIELD_9550,GSI Geologist,24.14041,96.17523,Damage,Severe,Clear,664.7,5.5,Rejected,0.8,
252,2,17,168,2022-03-01 11:26:10,FIELD_8316,NDMA Officer,23.85185,92.84162,Road Blocked,None,Rain,436.2,122.0,Submitted,0.73,photos/FR00252.jpg
253,6,47,,2020-04-26 22:39:16,FIELD_5818,NDMA Officer,29.34222,99.194,Village Isolated,Moderate,Rain,327.7,179.2,Submitted,0.5,
254,1,11,610,2024-03-02 18:12:14,FIELD_3253,Citizen,23.03114,90.81262,Road Blocked,Severe,Clear,846.8,109.4,Verified,0.13,
255,1,6,65,2021-08-20 04:40:27,FIELD_4202,Forest Guard,26.68585,97.01357,Crack Observed,Severe,Clear,885.8,119.3,Rejected,0.03,
256,3,26,68,2020-04-28 16:40:00,FIELD_8776,NDMA Officer,23.93704,90.40382,Flooding,Severe,Heavy Rain,49.0,78.6,Archived,0.35,photos/FR00256.jpg
257,3,29,935,2019-08-30 14:20:40,FIELD_2467,District Admin,26.00003,98.79012,Damage,Minor,Clear,447.8,132.0,Submitted,0.31,
258,5,44,,2022-06-08 08:39:06,FIELD_2973,Citizen,29.14887,98.9948,Landslide Observed,Severe,Clear,996.8,189.8,Rejected,0.82,
259,3,27,712,2018-08-10 07:02:45,FIELD_6543,District Admin,25.15057,90.62529,Village Isolated,None,Clear,96.4,7.8,Verified,0.79,photos/FR00259.jpg
260,2,20,955,2021-12-20 23:45:57,FIELD_1657,District Admin,23.5409,93.7747,Road Blocked,Moderate,Clear,251.6,197.0,Verified,0.31,photos/FR00260.jpg
261,1,11,673,2024-03-13 11:00:34,FIELD_3437,NDMA Officer,22.52359,91.18442,Crack Observed,Minor,Cloudy,532.1,104.8,Archived,0.47,
262,5,46,179,2023-04-09 09:44:55,FIELD_4115,District Admin,23.50978,97.89949,Flooding,Minor,Heavy Rain,891.7,125.4,Verified,0.7,
263,7,58,249,2021-08-09 08:27:58,FIELD_4202,Police,27.2442,94.32153,Crack Observed,Minor,Heavy Rain,286.2,57.2,Verified,0.68,
264,4,36,,2023-10-05 11:23:10,FIELD_6682,District Admin,25.511,90.57104,Flooding,Moderate,Clear,553.1,110.6,Under Review,0.41,photos/FR00264.jpg
265,1,10,342,2019-12-31 02:35:04,FIELD_6107,NDMA Officer,24.00649,97.85481,No Activity,Moderate,Clear,852.1,82.2,Verified,0.25,photos/FR00265.jpg
266,1,8,,2021-05-22 15:41:38,FIELD_4215,GSI Geologist,24.45202,98.44812,Flooding,Minor,Cloudy,972.3,83.1,Under Review,0.17,photos/FR00266.jpg
267,4,36,909,2018-04-10 21:36:54,FIELD_5641,GSI Geologist,25.20759,90.55396,Village Isolated,Minor,Rain,799.2,23.4,Rejected,0.2,photos/FR00267.jpg
268,8,60,,2020-04-03 18:06:19,FIELD_5341,GSI Geologist,24.4512,95.86341,Crack Observed,Minor,Heavy Rain,641.5,33.3,Submitted,0.63,photos/FR00268.jpg
269,2,20,,2020-01-09 07:30:06,FIELD_9284,NDMA Officer,23.37648,93.43285,Village Isolated,Severe,Cloudy,624.0,24.6,Under Review,0.27,photos/FR00269.jpg
270,5,40,,2019-07-08 03:08:00,FIELD_9210,Forest Guard,27.85801,97.61844,Road Blocked,Minor,Heavy Rain,728.4,64.6,Archived,0.62,photos/FR00270.jpg
271,3,24,584,2018-01-07 12:35:42,FIELD_2001,Forest Guard,24.34679,99.16998,Village Isolated,Severe,Rain,368.6,188.8,Submitted,0.8,
272,2,18,583,2019-12-30 21:39:49,FIELD_1798,GSI Geologist,28.64895,98.77722,No Activity,Moderate,Rain,324.3,39.3,Submitted,0.03,photos/FR00272.jpg
273,1,9,,2020-01-12 08:11:48,FIELD_8838,Citizen,27.87292,93.64495,Flooding,None,Cloudy,308.5,149.0,Submitted,0.92,photos/FR00273.jpg
274,1,1,755,2024-03-03 17:16:56,FIELD_1433,Forest Guard,27.26147,90.18365,Damage,None,Cloudy,750.0,182.6,Archived,0.1,photos/FR00274.jpg
275,6,52,66,2023-12-15 23:46:28,FIELD_1605,Forest Guard,28.53952,99.77445,Village Isolated,Severe,Heavy Rain,77.5,154.5,Under Review,0.08,photos/FR00275.jpg
276,1,7,,2024-03-09 04:01:29,FIELD_4129,NDMA Officer,26.15831,91.90574,No Activity,Severe,Clear,909.8,152.3,Verified,0.91,photos/FR00276.jpg
277,4,36,636,2022-05-08 23:32:22,FIELD_4716,Police,25.40198,90.80882,Road Blocked,Severe,Cloudy,60.1,78.2,Submitted,0.26,photos/FR00277.jpg
278,4,36,,2023-04-06 13:00:11,FIELD_7472,Forest Guard,25.30046,90.84558,Crack Observed,None,Rain,163.9,186.3,Submitted,0.29,
279,2,18,,2019-11-24 08:00:13,FIELD_9000,District Admin,28.77785,98.74978,Road Blocked,None,Clear,718.4,70.8,Rejected,0.17,photos/FR00279.jpg
280,6,54,614,2021-11-20 17:12:20,FIELD_6302,Police,29.70001,91.71107,No Activity,None,Cloudy,895.4,179.5,Archived,0.5,photos/FR00280.jpg
281,1,2,511,2024-12-25 02:52:59,FIELD_9759,District Admin,23.94582,91.37694,No Activity,None,Heavy Rain,15.9,62.4,Submitted,0.04,photos/FR00281.jpg
282,4,39,,2018-01-14 19:12:43,FIELD_5599,District Admin,27.54589,90.90753,Crack Observed,Severe,Cloudy,341.0,161.7,Submitted,0.87,photos/FR00282.jpg
283,6,50,420,2021-08-15 02:10:54,FIELD_1247,Citizen,23.98698,92.687,No Activity,Moderate,Rain,307.3,93.6,Under Review,0.02,photos/FR00283.jpg
284,7,55,,2022-04-04 17:10:41,FIELD_5767,District Admin,28.78235,93.96556,No Activity,Moderate,Cloudy,379.7,167.7,Rejected,0.91,photos/FR00284.jpg
285,7,57,876,2018-07-09 03:56:13,FIELD_9220,GSI Geologist,23.47565,93.16666,Damage,Moderate,Rain,405.3,48.1,Verified,0.8,photos/FR00285.jpg
286,3,31,783,2018-04-29 06:30:25,FIELD_8327,Police,28.09784,95.44423,No Activity,Minor,Rain,458.7,44.7,Rejected,0.56,photos/FR00286.jpg
287,6,47,943,2019-06-14 14:40:15,FIELD_3794,GSI Geologist,29.77795,99.12245,Damage,Minor,Heavy Rain,458.0,118.5,Submitted,0.08,photos/FR00287.jpg
288,2,21,873,2024-05-23 20:55:24,FIELD_3869,Citizen,23.93048,99.35468,Village Isolated,None,Rain,877.4,41.8,Archived,0.4,
289,7,56,959,2018-07-07 02:22:08,FIELD_4671,Police,29.46954,97.28434,Crack Observed,Minor,Rain,38.0,0.2,Archived,0.26,
290,4,37,964,2022-10-20 00:10:40,FIELD_6240,Forest Guard,26.54444,94.4666,Village Isolated,Moderate,Rain,69.2,198.6,Archived,0.87,
291,2,16,630,2019-02-11 12:12:41,FIELD_8116,Police,23.40889,90.43779,Road Blocked,Severe,Rain,59.6,70.8,Submitted,0.4,
292,2,17,79,2022-06-21 21:51:51,FIELD_9126,District Admin,23.56457,92.95319,No Activity,Moderate,Cloudy,650.7,180.4,Archived,0.89,
293,2,14,43,2023-03-20 10:26:11,FIELD_2080,Forest Guard,22.50251,93.05894,Landslide Observed,None,Clear,992.4,40.5,Verified,0.06,photos/FR00293.jpg
294,2,19,,2021-07-27 18:34:00,FIELD_8043,NDMA Officer,24.24128,96.23762,Flooding,Moderate,Clear,630.5,183.6,Submitted,0.22,photos/FR00294.jpg
295,4,35,,2018-04-08 14:28:47,FIELD_4936,Forest Guard,23.01771,91.8449,No Activity,None,Heavy Rain,939.5,156.6,Under Review,0.24,photos/FR00295.jpg
296,6,49,387,2020-10-24 20:02:21,FIELD_1953,District Admin,29.31949,98.69636,Village Isolated,Severe,Rain,805.9,139.2,Verified,0.36,photos/FR00296.jpg
297,1,8,,2019-09-27 19:06:41,FIELD_6163,GSI Geologist,23.95581,98.62209,Road Blocked,Moderate,Clear,537.4,146.3,Verified,0.19,
298,5,42,85,2018-08-05 23:07:40,FIELD_6100,Police,21.84946,97.32813,Crack Observed,Minor,Rain,746.7,5.7,Submitted,0.14,
299,3,28,,2021-09-29 01:59:58,FIELD_5611,Police,29.18829,92.85532,Landslide Observed,Minor,Clear,746.4,59.4,Archived,0.48,
300,8,60,431,2020-01-31 04:55:08,FIELD_5177,Police,24.98021,95.92059,Road Blocked,None,Heavy Rain,249.2,34.9,Rejected,0.05,photos/FR00300.jpg
301,6,53,173,2019-05-05 21:42:21,FIELD_4750,Police,28.03363,91.38392,Damage,Minor,Cloudy,454.0,153.7,Verified,0.37,
302,2,17,785,2023-01-13 11:23:28,FIELD_5917,Citizen,23.8588,93.13031,Village Isolated,Severe,Heavy Rain,678.7,66.8,Archived,0.07,photos/FR00302.jpg
303,4,38,,2020-06-29 23:00:53,FIELD_5891,Forest Guard,29.97033,98.54395,Village Isolated,Minor,Cloudy,238.3,116.8,Submitted,0.26,photos/FR00303.jpg
304,1,11,160,2024-04-10 01:33:53,FIELD_9623,Forest Guard,23.02898,91.19451,No Activity,Minor,Rain,255.6,178.1,Submitted,0.5,photos/FR00304.jpg
305,3,32,355,2023-10-29 18:32:24,FIELD_5935,Forest Guard,25.5862,95.61026,No Activity,Severe,Cloudy,423.5,28.7,Rejected,0.9,photos/FR00305.jpg
306,8,59,29,2023-09-01 06:53:51,FIELD_2256,Forest Guard,25.34628,92.59382,No Activity,Severe,Heavy Rain,241.3,140.2,Under Review,0.04,
307,3,27,,2022-02-23 01:45:21,FIELD_3089,Police,25.30747,90.36945,Flooding,Severe,Heavy Rain,885.2,70.0,Rejected,0.84,photos/FR00307.jpg
308,2,19,735,2019-09-18 03:56:56,FIELD_3056,Citizen,24.2255,96.60975,Damage,None,Heavy Rain,687.3,100.4,Submitted,0.96,photos/FR00308.jpg
309,3,28,401,2020-12-15 17:25:39,FIELD_6874,Police,29.02354,93.15165,No Activity,Severe,Rain,364.8,83.2,Under Review,0.08,photos/FR00309.jpg
310,4,36,913,2020-01-15 03:26:50,FIELD_7890,Police,25.25821,90.36119,Road Blocked,None,Rain,407.3,2.8,Archived,0.88,
311,5,45,885,2022-12-29 18:48:58,FIELD_6475,Forest Guard,28.97731,94.90805,Road Blocked,Moderate,Cloudy,260.8,74.3,Submitted,0.51,
312,4,39,608,2023-06-16 06:15:06,FIELD_8039,Citizen,27.2195,91.41478,No Activity,Minor,Heavy Rain,579.7,110.7,Archived,0.48,photos/FR00312.jpg
313,4,33,419,2021-08-12 23:40:01,FIELD_4677,NDMA Officer,23.89832,99.72656,Village Isolated,Moderate,Heavy Rain,627.0,52.0,Verified,0.39,photos/FR00313.jpg
314,1,12,,2018-09-02 03:26:05,FIELD_7913,GSI Geologist,26.73833,98.10934,Road Blocked,Moderate,Clear,941.3,26.8,Rejected,0.41,photos/FR00314.jpg
315,6,50,,2018-12-02 07:02:10,FIELD_2482,Citizen,23.90831,92.23098,Damage,None,Cloudy,466.7,136.4,Submitted,0.84,
316,3,23,,2019-04-11 17:47:49,FIELD_3847,District Admin,27.76598,91.58604,Landslide Observed,None,Cloudy,348.3,94.1,Rejected,0.49,
317,5,40,171,2024-10-22 17:13:50,FIELD_2063,NDMA Officer,28.16681,97.6985,Damage,Minor,Clear,838.1,142.0,Verified,0.86,
318,2,14,,2022-06-16 06:26:56,FIELD_3852,Police,22.78184,92.81692,No Activity,Minor,Heavy Rain,207.0,158.8,Verified,0.68,
319,2,22,83,2024-05-27 20:31:27,FIELD_3478,NDMA Officer,22.34076,96.35871,Road Blocked,Severe,Heavy Rain,856.9,134.5,Archived,0.33,photos/FR00319.jpg
320,3,27,678,2023-07-11 17:35:51,FIELD_2049,Police,24.94956,90.5628,Landslide Observed,Severe,Cloudy,502.5,15.7,Under Review,0.8,
321,8,61,,2019-12-12 00:49:05,FIELD_7427,Police,26.64228,90.00286,Flooding,Minor,Heavy Rain,175.2,14.7,Verified,0.16,photos/FR00321.jpg
322,2,21,287,2023-10-26 16:55:45,FIELD_9050,Citizen,24.03757,99.182,Landslide Observed,Moderate,Rain,987.9,6.2,Verified,0.49,
323,5,41,683,2019-04-28 12:02:15,FIELD_5111,Police,23.03776,94.44379,Village Isolated,Moderate,Heavy Rain,952.9,66.0,Under Review,0.83,photos/FR00323.jpg
324,2,22,,2020-02-15 05:55:15,FIELD_1893,GSI Geologist,22.75494,96.52,No Activity,None,Clear,456.1,13.4,Under Review,0.33,
325,7,55,815,2021-01-09 14:59:05,FIELD_3621,Police,29.00459,93.97475,Crack Observed,Moderate,Cloudy,909.3,181.4,Submitted,0.33,
326,3,30,424,2021-05-27 15:05:03,FIELD_2390,Forest Guard,25.53175,92.40235,Damage,Minor,Heavy Rain,413.9,69.3,Archived,0.9,
327,1,9,825,2022-10-30 03:37:51,FIELD_6370,Police,27.73562,93.16761,Village Isolated,Severe,Cloudy,562.7,112.4,Rejected,0.58,
328,5,43,834,2021-11-24 00:19:32,FIELD_8868,Forest Guard,29.62872,97.83462,Damage,None,Clear,721.8,47.5,Archived,0.54,photos/FR00328.jpg
