record_id,district_id,state_id,datetime,temperature_c,relative_humidity_pct,pressure_hpa,wind_speed_kmh,wind_direction_deg,visibility_m,cloud_cover_oktas,dewpoint_c,weather_condition,station_elevation_m
251,30,3,2023-03-26 18:30:23,20.0,54,963.8,30.2,98,8242,1,10.3,Fog,2142.0
252,41,5,2024-05-30 08:46:55,33.2,83,988.9,17.2,214,1565,2,2.2,Rain,4179.0
253,42,5,2019-02-09 09:50:43,27.7,42,975.9,12.0,185,598,1,2.8,Rain,2518.0
254,17,2,2022-12-04 00:54:52,29.0,92,966.8,65.6,49,9408,3,14.1,Cloudy,2303.0
255,56,7,2020-12-17 15:12:41,20.7,44,923.7,31.3,354,5954,4,9.5,Clear,977.0
256,18,2,2024-01-05 14:33:14,31.3,48,968.8,17.9,124,8021,7,11.0,Cloudy,1984.0
257,5,1,2024-12-16 08:32:27,5.1,45,996.0,61.7,128,4852,8,5.0,Fog,1009.0
258,12,1,2024-05-08 22:02:07,19.7,79,1011.5,15.5,239,1750,2,12.1,Clear,4176.0
259,6,1,2019-02-04 06:05:52,24.4,46,976.2,78.0,334,9463,8,-3.5,Clear,1718.0
260,52,6,2024-06-29 00:31:23,31.7,43,933.1,47.1,147,5514,4,5.7,Heavy Rain,2817.0
261,44,5,2024-07-19 14:12:49,19.8,81,1007.9,21.3,214,3200,7,-4.6,Rain,1011.0
262,28,3,2023-11-30 00:40:28,18.4,44,917.3,27.1,39,1447,5,11.9,Thunderstorm,2737.0
263,28,3,2024-05-28 11:46:50,22.6,78,996.3,65.6,144,1593,1,0.9,Cloudy,2309.0
264,50,6,2020-09-08 07:01:28,8.0,91,944.7,41.4,40,4021,5,7.6,Rain,3290.0
265,17,2,2022-10-10 05:58:38,20.2,40,1001.7,55.1,155,2717,1,5.1,Fog,3855.0
266,5,1,2018-11-19 01:33:12,8.2,75,938.2,50.0,314,1890,5,13.7,Fog,2204.0
267,32,3,2020-04-16 00:07:12,31.3,78,921.1,39.6,33,1616,6,-4.3,Fog,1186.0
268,30,3,2020-12-26 04:53:58,24.8,96,931.7,64.6,212,9270,5,5.0,Heavy Rain,2714.0
269,38,4,2020-09-07 04:20:10,25.8,95,953.3,27.3,201,3872,6,3.8,Heavy Rain,2436.0
270,35,4,2019-03-28 03:09:09,32.5,78,924.7,79.3,64,6176,0,-3.4,Thunderstorm,1142.0
271,58,7,2023-05-20 20:02:52,15.0,93,945.1,60.1,309,2190,3,-1.8,Cloudy,2425.0
272,26,3,2022-07-03 02:29:33,25.8,61,983.5,28.1,294,3511,0,2.2,Clear,1412.0
273,26,3,2023-02-21 18:30:18,22.3,77,956.3,67.6,77,3212,3,7.7,Cloudy,3723.0
274,18,2,2024-09-02 09:07:11,22.8,67,979.8,37.8,35,9740,8,1.9,Cloudy,3048.0
275,46,5,2020-06-26 15:37:24,9.6,58,933.9,61.5,207,546,4,1.2,Heavy Rain,1646.0
276,50,6,2019-09-01 00:23:45,18.0,77,937.9,27.1,329,2976,8,14.7,Clear,921.0
277,58,7,2018-11-17 23:17:16,10.9,50,957.2,59.8,22,4208,3,14.4,Heavy Rain,1467.0
278,19,2,2022-06-06 08:39:49,21.3,100,933.7,36.4,39,3912,7,13.9,Rain,2599.0
279,10,1,2022-10-07 17:40:53,5.8,87,956.1,73.2,302,5070,4,-2.3,Clear,1154.0
280,15,2,2019-07-14 23:18:00,30.2,78,1004.0,57.1,91,2033,5,-4.2,Thunderstorm,1147.0
281,1,1,2022-11-28 09:25:13,34.6,76,913.3,30.2,59,2920,8,11.7,Heavy Rain,2429.0
282,51,6,2024-12-28 04:06:05,23.5,93,903.6,62.1,216,7006,7,-4.2,Fog,2778.0
283,25,3,2020-12-25 20:38:48,32.3,81,904.3,50.3,152,2312,8,10.4,Fog,3559.0
284,41,5,2024-10-16 06:12:01,15.3,93,1005.9,37.6,191,7020,3,5.2,Heavy Rain,2335.0
285,45,5,2022-09-05 03:41:32,31.0,57,971.0,66.5,15,8967,2,7.4,Fog,4389.0
286,21,2,2023-05-07 04:23:11,9.9,61,964.8,60.8,330,9483,6,2.0,Cloudy,1938.0
287,59,8,2021-01-17 11:34:46,7.3,100,953.5,29.4,13,2367,6,-2.0,Heavy Rain,2026.0
288,60,8,2021-07-03 23:49:37,33.8,56,996.1,37.8,290,3605,1,4.2,Thunderstorm,2983.0
289,49,6,2024-03-18 23:18:19,24.6,60,922.8,66.7,130,8485,7,-0.5,Cloudy,2055.0
290,59,8,2021-06-17 12:24:57,26.5,84,906.8,73.9,280,9334,8,2.6,Fog,1085.0
291,34,4,2021-12-25 23:11:27,26.7,40,1010.5,38.7,326,9507,1,8.3,Fog,2083.0
292,41,5,2023-02-16 14:06:19,7.0,87,977.7,6.3,69,5327,4,9.7,Clear,2857.0
293,14,2,2023-06-30 14:19:15,21.7,65,968.1,27.2,276,3277,8,-4.4,Fog,1737.0
294,59,8,2021-12-23 01:43:56,27.5,71,935.1,54.0,287,1793,8,-0.2,Thunderstorm,3815.0
295,58,7,2023-11-26 10:09:22,28.3,43,901.8,79.7,337,7990,3,12.5,Rain,4295.0
296,1,1,2023-12-05 07:07:58,19.3,84,955.8,50.1,190,4521,6,6.2,Fog,938.0
297,42,5,2018-02-21 07:01:13,27.3,68,1009.5,56.0,126,3240,0,-0.2,Heavy Rain,3842.0
298,58,7,2020-03-08 18:30:18,8.3,88,919.8,64.4,331,5802,0,12.1,Rain,1691.0
299,15,2,2019-10-11 21:05:24,27.4,62,971.4,52.2,84,9969,7,10.2,Rain,1992.0
300,13,2,2019-06-10 21:15:47,29.7,70,949.9,51.8,204,5275,5,-0.3,Rain,1515.0
301,20,2,2022-11-05 01:22:14,29.9,42,932.3,72.2,105,3684,7,2.6,Fog,2683.0
302,21,2,2021-05-17 01:32:08,16.7,69,960.6,29.2,226,3476,5,-4.1,Thunderstorm,3135.0
303,1,1,2021-06-21 23:22:21,20.5,68,916.8,30.9,276,6249,2,-4.6,Rain,986.0
304,51,6,2022-11-16 18:16:55,18.7,82,926.6,54.4,53,294,2,12.6,Cloudy,2955.0
305,43,5,2023-06-12 01:55:26,32.5,87,971.5,53.0,200,5756,6,13.2,Fog,1409.0
306,19,2,2019-03-27 13:51:51,7.7,47,907.4,69.0,166,4039,1,14.2,Cloudy,3438.0
307,12,1,2018-06-26 14:01:58,32.3,40,910.8,12.7,143,5678,5,2.7,Thunderstorm,4470.0
308,35,4,2021-01-07 16:26:43,22.6,69,1000.7,16.1,256,4845,7,8.1,Fog,3061.0
309,6,1,2024-02-16 10:57:43,7.4,93,909.9,35.7,74,3835,1,2.1,Cloudy,4165.0
310,37,4,2023-01-11 04:59:14,13.7,62,904.5,4.0,144,511,3,-4.6,Cloudy,4129.0
311,51,6,2022-08-20 08:51:07,17.5,61,900.4,20.1,112,2789,4,9.0,Thunderstorm,1659.0
312,1,1,2022-05-21 03:56:05,10.5,73,949.0,75.0,92,6719,7,0.7,Heavy Rain,3504.0
313,23,3,2024-08-19 20:02:46,26.0,97,913.3,8.9,111,4116,4,3.2,Fog,4337.0
314,23,3,2022-05-09 18:16:49,31.1,61,965.8,43.5,215,1712,7,2.8,Thunderstorm,4119.0
315,59,8,2022-08-14 09:57:35,24.4,73,996.6,17.1,329,509,4,8.6,Rain,1313.0
316,4,1,2021-01-07 15:00:35,15.2,83,961.1,2.2,349,2387,8,-3.3,Thunderstorm,2530.0
317,16,2,2021-01-08 03:02:00,15.6,65,941.5,33.4,270,2564,7,15.0,Thunderstorm,3977.0
318,30,3,2020-08-15 03:17:43,10.3,59,1001.7,46.8,105,308,0,6.7,Thunderstorm,1427.0
319,25,3,2023-01-15 17:57:54,7.1,64,1006.1,52.3,186,6757,2,-1.9,Thunderstorm,3872.0
320,23,3,2024-11-01 03:09:17,13.5,54,924.4,18.2,180,5121,4,8.5,Rain,1938.0
321,50,6,2019-07-10 12:49:42,28.8,77,935.3,24.9,253,8308,1,12.8,Cloudy,4307.0
322,25,3,2019-12-12 10:40:10,18.4,91,910.1,32.4,317,6065,1,6.5,Fog,2010.0
323,41,5,2019-11-04 22:16:01,32.8,73,914.1,51.8,152,1727,1,9.9,Clear,2771.0
324,54,6,2024-09-21 21:58:19,6.5,50,957.7,29.9,90,5280,6,2.8,Heavy Rain,4343.0
325,49,6,2024-01-05 07:07:15,8.0,59,933.2,40.7,11,9296,3,6.6,Thunderstorm,2875.0
326,31,3,2020-07-24 11:20:03,25.3,83,948.0,24.5,139,6215,8,12.6,Thunderstorm,1873.0
327,19,2,2019-01-06 14:37:43,24.5,62,929.8,0.3,256,2964,2,-3.5,Rain,3336.0
328,43,5,2021-08-07 15:31:26,28.3,58,991.3,61.8,153,2388,0,1.5,Clear,4413.0
329,59,8,2024-01-18 23:34:09,10.2,42,973.6,42.6,10,8833,6,5.5,Cloudy,4302.0
330,52,6,2021-10-17 09:43:39,14.8,98,967.4,59.2,256,4658,0,6.1,Fog,3019.0
331,58,7,2020-05-12 18:18:45,24.4,42,965.0,6.7,320,1837,7,3.1,Rain,1382.0
332,58,7,2021-04-05 11:05:45,17.9,88,979.3,1.0,288,6641,3,-0.3,Clear,2277.0
333,12,1,2019-01-16 05:20:47,11.5,77,926.4,4.8,96,4507,5,-2.0,Cloudy,2262.0
334,10,1,2021-04-04 23:32:02,30.6,40,927.8,28.1,298,6136,6,-3.8,Heavy Rain,1713.0
335,42,5,2020-09-23 01:27:42,5.9,41,928.8,62.8,27,6501,6,0.7,Rain,928.0
336,33,4,2020-12-19 18:04:02,8.9,70,979.9,29.4,41,8915,0,12.0,Rain,2953.0
337,50,6,2020-11-20 19:23:19,5.2,80,964.7,57.8,229,5556,3,0.2,Heavy Rain,3923.0
338,44,5,2018-02-19 23:10:40,5.1,57,1002.3,36.8,149,9859,5,0.8,Thunderstorm,2275.0
339,25,3,2021-08-30 16:01:23,11.0,72,912.5,26.7,234,4858,3,5.2,Cloudy,4446.0
340,46,5,2023-03-02 21:40:15,13.9,50,932.6,58.9,38,3789,8,4.2,Fog,2903.0
341,26,3,2024-07-17 23:36:35,5.8,59,908.7,30.3,183,3021,2,14.7,Heavy Rain,2342.0
342,56,7,2022-03-20 15:22:36,16.5,52,985.4,46.0,121,4173,5,1.0,Thunderstorm,4323.0
343,51,6,2018-05-20 16:53:22,27.5,82,948.7,33.7,247,5966,1,-0.5,Rain,1719.0
344,58,7,2021-05-17 06:52:38,18.1,43,931.7,3.3,254,9423,1,4.9,Heavy Rain,1752.0
345,50,6,2021-07-02 06:21:09,22.9,91,900.1,44.3,152,5944,8,-4.4,Thunderstorm,2857.0
346,52,6,2022-07-21 19:03:07,29.6,100,979.8,19.9,272,3589,5,1.1,Cloudy,2603.0
347,22,2,2024-05-13 13:28:25,19.4,51,999.2,51.7,168,5075,1,2.8,Clear,2155.0
348,24,3,2024-03-25 10:33:11,18.2,45,1008.8,8.2,28,1536,7,1.4,Heavy Rain,3209.0
349,52,6,2018-05-25 19:50:38,9.0,50,991.0,71.6,164,186,1,11.5,Thunderstorm,1014.0
350,1,1,2021-07-09 02:45:20,27.9,71,915.3,37.1,14,890,7,8.1,Rain,3729.0
351,45,5,2022-06-05 08:21:18,9.3,94,939.4,24.9,186,5196,8,8.4,Heavy Rain,2263.0
352,33,4,2021-05-07 09:25:38,31.7,44,934.1,53.5,31,2006,2,4.8,Clear,3322.0
353,11,1,2019-12-10 16:53:08,17.2,92,997.4,31.7,204,376,0,10.9,Cloudy,3150.0
354,53,6,2018-03-21 09:59:03,10.3,51,934.5,47.0,342,5658,8,8.9,Heavy Rain,3806.0
355,15,2,2019-07-06 12:21:17,11.4,72,942.4,17.9,310,5608,0,14.5,Fog,3304.0
356,26,3,2023-12-14 13:28:15,6.8,49,1009.6,42.2,345,7405,6,8.3,Thunderstorm,1641.0
357,4,1,2024-10-25 14:55:19,9.6,71,985.6,29.5,15,151,3,11.2,Rain,1386.0
358,58,7,2022-01-23 01:38:36,7.8,69,994.4,28.5,92,2473,0,14.0,Clear,1727.0
359,13,2,2024-10-02 04:17:01,8.5,69,996.7,22.5,184,3870,8,2.0,Rain,1728.0
360,11,1,2022-06-23 18:09:47,21.0,100,937.4,62.8,1,6732,5,10.7,Thunderstorm,1263.0
361,5,1,2021-02-11 01:01:03,22.4,86,994.5,37.9,101,154,6,2.1,Thunderstorm,3259.0
362,3,1,2019-08-07 07:43:31,16.8,100,966.7,51.3,299,1431,7,4.0,Fog,2446.0
363,43,5,2022-11-01 18:12:11,11.3,75,1009.9,6.7,77,2047,0,-2.8,Fog,2234.0
364,10,1,2023-05-06 14:41:38,31.8,67,987.0,74.0,40,6874,4,-1.9,Thunderstorm,2964.0
365,55,7,2022-04-23 19:53:33,30.4,53,916.1,1.3,88,6612,8,12.3,Clear,2363.0
366,44,5,2021-03-04 09:41:05,6.5,48,981.1,9.8,175,7669,8,4.5,Fog,4140.0
367,10,1,2022-01-02 00:11:41,18.0,51,977.6,50.5,341,3635,4,7.0,Heavy Rain,3906.0
368,2,1,2019-02-20 06:59:33,8.5,58,959.6,19.5,187,142,7,4.1,Cloudy,3730.0
369,8,1,2024-12-07 16:10:17,23.2,40,960.8,73.1,208,8662,0,9.8,Cloudy,3482.0
370,7,1,2023-04-27 04:56:02,10.3,68,913.3,74.4,249,8797,7,12.2,Clear,2433.0
371,62,8,2022-06-26 23:17:29,13.8,79,935.4,11.3,191,5310,1,14.7,Fog,1566.0
372,29,3,2018-03-23 00:32:04,28.9,65,984.2,20.7,308,7418,3,13.1,Rain,2622.0
373,23,3,2022-11-01 23:46:47,5.8,70,961.7,55.0,323,5606,7,-0.9,Cloudy,1568.0
374,16,2,2021-02-02 08:42:15,13.9,57,974.4,29.8,89,9390,4,4.2,Fog,4275.0
375,32,3,2018-12-31 04:20:39,12.6,71,903.0,19.6,49,5779,2,1.2,Heavy Rain,2923.0
376,61,8,2022-08-12 16:40:41,34.7,42,906.2,45.0,3,302,6,3.3,Rain,3693.0
377,37,4,2023-04-27 15:22:23,17.2,62,1002.2,17.7,253,254,0,-0.9,Rain,1745.0
378,16,2,2024-04-16 00:42:55,23.6,48,982.9,10.4,309,939,3,14.1,Fog,2182.0
379,13,2,2021-06-08 17:00:30,29.1,61,984.7,9.0,187,4760,5,13.7,Cloudy,1860.0
380,61,8,2023-01-19 16:42:30,8.8,68,993.0,47.4,311,4238,3,2.0,Heavy Rain,2309.0
381,12,1,2023-07-20 01:01:33,30.5,80,970.9,72.8,287,7404,3,12.6,Heavy Rain,2643.0
382,18,2,2022-02-20 19:22:13,18.4,40,988.9,79.3,49,855,5,-4.0,Thunderstorm,1773.0
383,58,7,2024-12-10 04:22:48,11.6,93,979.6,44.9,21,1627,2,9.7,Clear,4216.0
384,57,7,2021-03-25 19:44:53,21.6,66,901.6,74.1,93,2202,4,12.4,Fog,2480.0
385,3,1,2024-11-03 00:09:31,14.3,53,941.0,39.9,116,9594,0,4.9,Cloudy,2156.0
386,41,5,2022-05-04 16:47:20,5.6,96,1005.3,74.0,216,4105,0,12.9,Cloudy,1717.0
387,59,8,2020-09-24 09:58:37,9.1,55,914.1,0.4,190,6244,7,2.6,Thunderstorm,3376.0
388,39,4,2018-12-30 10:35:16,27.5,97,934.6,20.2,230,1745,3,-4.9,Rain,1609.0
389,59,8,2022-06-18 22:16:52,27.9,52,913.5,26.9,314,174,6,1.7,Fog,3437.0
390,53,6,2021-07-15 12:05:49,14.3,97,971.2,76.9,278,2100,2,6.2,Heavy Rain,4317.0
391,31,3,2023-02-28 11:37:13,19.8,40,954.7,79.2,320,6261,7,12.5,Heavy Rain,1221.0
392,52,6,2023-12-11 03:51:51,24.2,66,963.1,69.2,115,5406,3,-2.4,Heavy Rain,2292.0
393,58,7,2020-05-13 18:31:03,27.7,54,910.5,65.8,350,5127,4,-2.4,Thunderstorm,4416.0
394,3,1,2020-08-23 18:10:33,22.3,40,997.3,74.8,82,1763,6,5.4,Thunderstorm,1249.0
395,16,2,2018-12-30 16:18:12,11.2,41,935.9,35.6,9,693,8,2.4,Heavy Rain,2381.0
396,22,2,2019-06-27 11:58:44,24.3,63,929.8,22.8,93,6378,3,0.5,Thunderstorm,1363.0
397,60,8,2018-07-01 07:31:37,9.3,70,1005.4,53.2,118,4365,2,14.1,Rain,2217.0
398,7,1,2020-04-13 19:14:09,20.6,75,945.8,38.2,203,5901,2,12.4,Rain,3421.0
399,48,6,2019-10-07 21:15:35,16.1,92,957.4,40.3,31,261,6,-4.4,Heavy Rain,1435.0
400,10,1,2020-07-06 06:02:51,22.7,90,955.6,66.9,263,6883,2,3.8,Thunderstorm,1157.0
401,17,2,2020-07-26 07:05:25,23.5,92,911.5,58.1,122,1253,0,4.2,Rain,3796.0
402,43,5,2021-12-22 09:08:36,33.9,63,941.9,50.2,343,3526,2,-2.8,Rain,990.0
403,9,1,2018-08-12 00:30:52,22.9,89,997.6,43.7,211,1172,4,-2.9,Cloudy,2405.0
404,43,5,2021-01-01 22:55:19,31.5,64,904.8,5.1,131,5069,5,14.3,Thunderstorm,3927.0
405,49,6,2024-08-11 08:53:49,9.4,99,933.2,4.6,157,5092,0,9.7,Rain,3105.0
406,14,2,2021-06-12 13:03:28,30.0,57,980.3,32.0,23,2896,1,4.7,Rain,4297.0
407,22,2,2018-04-28 09:34:05,28.1,52,1002.9,20.9,106,5994,3,7.6,Thunderstorm,911.0
408,3,1,2021-12-22 13:36:52,34.1,57,991.6,67.3,173,1751,4,7.7,Clear,1258.0
409,51,6,2023-07-07 11:05:55,10.8,99,980.3,27.8,162,1711,8,9.4,Heavy Rain,1775.0
410,6,1,2023-08-10 02:21:19,31.0,55,906.7,50.4,25,5128,6,-2.7,Fog,2152.0
411,41,5,2023-10-12 14:09:51,29.1,92,958.7,78.9,234,7358,5,0.2,Fog,2614.0
412,1,1,2018-05-24 02:46:34,6.4,65,941.9,32.0,32,8433,0,-2.5,Heavy Rain,2678.0
413,50,6,2018-12-14 11:55:21,16.7,57,908.0,58.6,193,4436,5,11.5,Rain,1474.0
414,52,6,2023-04-12 02:31:10,25.1,45,995.7,21.5,317,6916,4,14.2,Heavy Rain,1174.0
415,45,5,2024-04-23 00:31:45,17.3,58,1010.1,15.1,1,7878,1,-1.0,Fog,3789.0
416,23,3,2022-04-22 14:11:13,15.3,81,943.2,58.6,93,5636,1,-2.3,Fog,3418.0
417,44,5,2023-02-08 01:43:48,17.3,49,979.3,71.8,237,850,7,2.8,Cloudy,2670.0
418,5,1,2023-03-31 12:25:42,17.7,63,919.8,40.2,105,3058,3,12.6,Cloudy,2275.0
419,7,1,2022-10-22 20:47:52,28.2,60,962.5,61.0,176,9632,2,12.3,Heavy Rain,2044.0
420,57,7,2018-05-01 21:23:14,16.9,53,917.5,46.7,29,4174,4,-4.5,Rain,3605.0
421,41,5,2024-08-05 03:18:30,14.7,45,997.2,1.2,138,767,2,12.5,Heavy Rain,1567.0
422,22,2,2022-04-29 12:00:15,5.2,63,902.7,64.6,283,8632,0,11.4,Clear,1964.0
423,5,1,2018-07-28 11:08:25,21.8,69,978.1,34.4,34,4762,1,6.1,Clear,1129.0
424,12,1,2018-12-26 19:43:00,27.9,75,907.9,26.3,149,6976,4,6.2,Fog,937.0
425,45,5,2018-10-09 06:24:53,22.8,63,927.8,34.0,266,7698,2,5.1,Cloudy,3936.0
426,5,1,2019-02-20 11:27:31,28.2,52,964.9,36.2,263,1894,2,-2.0,Clear,1366.0
427,34,4,2019-09-27 10:59:50,14.7,64,957.0,71.9,180,3947,4,5.7,Thunderstorm,1816.0
428,60,8,2018-11-27 14:08:10,6.0,63,971.4,34.6,140,2825,4,8.3,Fog,2683.0
429,33,4,2022-04-20 21:15:48,8.2,63,912.1,1.0,135,9808,3,1.8,Clear,2888.0
430,49,6,2024-11-10 05:22:31,32.2,61,906.8,16.0,57,5619,3,7.6,Clear,4153.0
431,50,6,2018-07-09 16:29:14,10.7,54,928.0,71.6,7,8897,1,0.7,Fog,2323.0
432,23,3,2021-08-07 08:01:54,26.7,72,912.6,62.7,220,3515,3,-2.5,Heavy Rain,1037.0
433,14,2,2018-11-23 18:43:08,18.2,87,904.3,67.9,25,8934,8,1.5,Fog,1782.0
434,59,8,2023-08-08 13:22:24,19.8,47,974.6,38.7,53,4021,3,1.0,Clear,3262.0
435,32,3,2021-05-29 23:28:56,34.7,98,926.4,47.6,287,9340,1,5.5,Heavy Rain,2267.0
436,2,1,2018-09-28 01:47:26,10.2,49,953.4,55.5,158,4091,4,5.1,Fog,1622.0
437,56,7,2020-08-20 04:55:13,26.0,57,942.0,14.4,274,6915,0,-0.6,Fog,3870.0
438,61,8,2024-09-23 14:47:16,26.5,67,1000.7,15.0,338,2917,8,2.1,Clear,4004.0
439,26,3,2023-09-04 12:55:24,29.1,73,932.5,55.7,117,4353,3,13.8,Fog,2136.0
440,49,6,2021-07-26 05:48:55,13.1,73,926.0,79.3,44,8421,8,-3.3,Fog,3644.0
441,56,7,2023-04-16 22:47:38,8.5,94,980.0,3.1,248,4683,6,14.0,Cloudy,1415.0
442,59,8,2022-10-28 23:34:30,34.1,85,966.2,51.9,35,8327,7,3.6,Thunderstorm,3356.0
443,11,1,2022-01-09 02:04:43,23.6,80,1004.1,72.1,228,6429,3,11.7,Clear,1921.0
444,34,4,2021-01-28 09:16:01,17.8,86,930.0,33.9,230,3656,0,1.8,Thunderstorm,2696.0
445,24,3,2023-04-03 09:09:52,29.4,95,941.2,4.7,78,7856,2,3.1,Rain,1999.0
446,52,6,2021-01-22 06:50:28,17.4,91,962.0,46.0,356,963,3,3.9,Rain,1438.0
447,32,3,2024-12-31 14:58:07,14.7,61,1010.5,74.0,121,7111,4,-4.0,Heavy Rain,3873.0
448,19,2,2021-04-09 02:34:31,25.0,70,933.4,61.0,234,116,2,5.8,Cloudy,4067.0
449,38,4,2022-09-25 16:37:35,20.9,89,916.3,54.2,38,217,4,4.9,Heavy Rain,3701.0
450,24,3,2023-02-02 17:51:44,10.2,79,1009.0,63.0,347,1354,2,0.4,Fog,1013.0
451,50,6,2020-03-28 22:12:59,15.0,84,944.6,76.4,350,2805,4,8.3,Thunderstorm,1658.0
452,45,5,2018-11-22 12:53:45,33.4,50,1001.5,33.8,2,4535,8,6.7,Clear,3468.0
453,18,2,2018-08-23 15:08:17,13.0,98,960.5,48.3,137,6717,7,7.5,Rain,3965.0
454,20,2,2018-06-15 18:38:08,19.4,90,965.2,25.3,47,8527,7,14.7,Cloudy,1367.0
455,28,3,2019-07-09 10:49:45,12.0,90,914.3,76.7,54,3341,4,-1.3,Fog,2781.0
456,15,2,2024-03-07 15:59:17,5.7,98,998.2,7.5,88,5976,4,11.5,Fog,1863.0
457,16,2,2024-09-27 21:02:02,25.4,63,984.7,13.3,201,9568,0,13.4,Clear,2964.0
458,45,5,2018-05-24 02:35:48,18.7,86,1013.0,20.8,21,7607,6,5.6,Fog,4254.0
459,39,4,2018-10-11 13:59:04,34.8,82,980.3,34.8,204,5002,5,6.7,Fog,1312.0
460,48,6,2019-11-14 16:05:59,25.1,45,1002.2,33.9,107,4713,4,4.0,Heavy Rain,1631.0
461,51,6,2018-07-28 03:15:48,6.9,85,1010.0,76.0,274,5431,5,3.4,Rain,1685.0
462,6,1,2019-03-28 09:53:17,21.7,53,941.3,22.8,143,3634,8,8.6,Heavy Rain,3373.0
463,41,5,2023-12-17 23:18:30,17.4,100,931.7,11.4,300,4958,6,7.4,Cloudy,2117.0
464,1,1,2024-02-12 11:08:01,26.8,78,967.6,15.5,291,5697,3,9.9,Thunderstorm,3136.0
465,48,6,2023-09-07 05:54:39,7.3,93,972.7,73.1,205,8699,0,9.6,Fog,4328.0
466,50,6,2023-03-04 23:50:56,23.3,58,1008.8,63.7,344,2149,6,8.3,Thunderstorm,3193.0
467,59,8,2023-06-05 08:50:13,15.6,71,944.1,36.0,163,5516,0,11.1,Rain,4262.0
468,8,1,2024-08-03 17:22:04,10.9,73,999.7,38.8,178,4724,2,1.8,Thunderstorm,2843.0
469,13,2,2024-03-23 02:35:38,21.7,87,977.4,61.5,303,3060,8,4.5,Clear,1128.0
470,60,8,2024-09-27 10:51:22,34.7,82,996.5,1.5,60,4309,5,-0.6,Cloudy,2043.0
471,49,6,2023-11-27 16:00:39,23.4,49,1001.3,73.2,197,1207,0,2.4,Rain,1591.0
472,17,2,2019-07-02 11:40:11,8.6,73,913.4,29.5,59,9143,4,-4.4,Clear,4172.0
473,35,4,2018-02-21 16:28:25,26.9,47,946.0,32.5,223,7076,4,9.0,Thunderstorm,3179.0
474,44,5,2024-11-01 02:09:24,17.0,81,1001.4,25.0,358,8452,1,0.0,Rain,1604.0
475,21,2,2024-04-02 10:14:15,11.7,87,991.6,78.1,74,1729,8,13.9,Heavy Rain,2233.0
476,42,5,2022-10-02 01:47:08,22.7,47,932.9,54.2,134,9937,5,3.9,Rain,1098.0
477,40,5,2022-01-07 04:47:52,28.1,94,1003.9,16.8,185,2011,2,1.1,Heavy Rain,1467.0
478,43,5,2018-03-06 19:41:57,32.7,55,958.2,19.1,237,856,3,2.6,Clear,983.0
479,56,7,2019-06-18 06:59:13,9.7,93,997.2,54.2,67,6528,2,7.5,Fog,1239.0
480,51,6,2018-05-21 15:15:08,6.9,58,994.4,52.3,211,8107,0,11.7,Heavy Rain,3814.0
481,45,5,2021-11-08 04:13:21,33.1,89,919.5,46.2,131,8717,2,-3.8,Cloudy,1048.0
482,41,5,2022-04-20 12:30:17,22.7,64,1004.0,58.6,129,6092,2,9.1,Rain,3712.0
483,40,5,2022-07-16 12:11:45,30.5,77,1004.9,76.0,7,1563,3,3.8,Rain,2778.0
484,1,1,2019-04-13 12:12:45,23.9,73,998.8,44.2,215,3142,1,14.4,Fog,3474.0
485,57,7,2019-07-13 23:47:54,32.5,60,999.1,65.3,240,5372,2,-1.5,Heavy Rain,4410.0
486,30,3,2022-02-26 19:15:39,23.5,84,943.7,28.4,284,1425,5,-0.8,Clear,4255.0
487,1,1,2023-10-28 21:45:52,24.9,76,906.0,18.3,344,583,7,0.9,Cloudy,2022.0
488,4,1,2023-12-18 02:47:55,7.9,96,932.9,4.9,162,6566,3,13.1,Thunderstorm,2958.0
489,55,7,2023-01-16 10:25:32,29.0,88,924.3,44.2,137,5870,7,-0.7,Rain,1151.0
490,40,5,2018-01-15 00:54:21,16.7,63,949.2,45.5,333,5977,2,2.6,Cloudy,1078.0
491,43,5,2019-02-25 03:01:57,9.1,73,983.7,65.1,220,5981,7,13.9,Fog,2694.0
492,15,2,2020-11-25 00:36:44,33.8,41,972.4,3.4,257,5450,6,-4.7,Rain,1686.0
493,61,8,2022-12-20 23:24:31,12.2,95,945.3,5.2,206,7411,1,4.1,Rain,1640.0
494,8,1,2023-02-10 03:21:05,31.2,85,928.8,65.8,120,344,3,11.3,Fog,2481.0
495,62,8,2020-11-22 07:35:23,23.5,54,949.7,33.0,205,2289,0,5.3,Cloudy,2312.0
496,19,2,2020-11-17 00:07:56,10.4,84,929.1,40.3,132,9293,6,-3.2,Thunderstorm,3837.0
497,4,1,2020-04-09 11:28:25,26.8,61,950.3,74.5,27,7573,8,11.4,Rain,2109.0
498,3,1,2018-11-13 06:39:47,17.2,60,907.9,0.8,259,5706,6,6.5,Clear,4434.0
499,4,1,2022-07-24 13:55:07,10.7,94,953.8,63.7,187,5776,0,0.0,Heavy Rain,4084.0
500,33,4,2024-12-13 12:42:52,20.6,67,954.4,73.0,197,6205,8,9.8,Cloudy,3842.0
501,35,4,2023-02-09 12:36:19,20.0,47,901.9,56.0,35,446,3,2.1,Fog,3759.0
502,48,6,2023-07-15 14:13:52,27.9,79,915.4,5.9,75,981,4,0.4,Cloudy,1760.0
503,52,6,2020-04-22 15:19:24,21.1,53,973.5,67.0,124,1689,8,-0.0,Clear,3273.0
