record_id,slope_id,district_id,datetime,lat,lon,los_displacement_mm,vertical_displacement_mm,horizontal_displacement_mm,displacement_rate_mm_yr,phase_difference_rad,coherence_loss_pct,strain_rate,coherence,satellite,orbit_direction,movement_class
168,383,6,2021-04-16 18:28:06,26.710904,96.968593,-45.36,-40.82,-13.61,7.17,3.04,12.15,0.0393,0.769,Sentinel-1,Descending,Very Active
169,147,29,2022-04-04 11:14:14,26.207854,98.815041,-11.4,-10.26,-3.42,5.61,1.18,20.44,0.0204,0.475,Sentinel-1,Descending,Active
170,398,46,2019-04-13 05:47:31,23.239685,97.578303,-48.96,-44.06,-14.69,3.96,0.59,4.05,0.0352,0.637,Sentinel-1,Ascending,Stable
171,62,43,2023-12-25 23:09:11,29.791729,97.703065,-38.64,-34.78,-11.59,3.5,4.9,17.83,0.0263,0.52,Sentinel-1,Descending,Slow Moving
172,442,7,2023-01-17 15:22:24,26.416605,91.944927,-42.8,-38.52,-12.84,9.68,0.7,20.04,0.0072,0.353,Sentinel-1,Ascending,Very Active
173,434,13,2018-05-10 09:41:19,26.433089,99.834505,-44.76,-40.28,-13.43,7.63,2.36,13.51,0.0419,0.428,Sentinel-1,Descending,Active
174,436,18,2021-09-23 17:34:16,28.950604,98.644752,3.92,3.53,1.18,11.76,4.85,3.59,0.0143,0.344,COSMO-SkyMed,Ascending,Active
175,376,55,2024-09-22 00:27:06,29.03955,94.528524,-23.72,-21.35,-7.12,3.55,1.85,20.22,0.0163,0.78,COSMO-SkyMed,Descending,Stable
176,157,27,2021-07-16 10:18:36,25.096892,90.693175,-16.78,-15.1,-5.03,7.21,0.07,5.86,0.0475,0.507,Sentinel-1,Ascending,Slow Moving
177,368,31,2020-04-26 17:06:14,27.880544,95.274703,-17.99,-16.19,-5.4,11.59,1.45,18.74,0.0211,0.667,COSMO-SkyMed,Descending,Slow Moving
178,245,60,2023-12-21 01:04:17,24.568978,96.050565,-10.02,-9.02,-3.01,13.13,0.57,7.57,0.0163,0.762,Sentinel-1,Descending,Stable
179,150,17,2020-08-28 01:48:35,23.640753,92.666347,-16.16,-14.54,-4.85,10.19,4.33,6.07,0.0006,0.394,Sentinel-1,Ascending,Active
180,382,31,2019-10-16 00:32:12,27.758033,95.37008,-23.48,-21.13,-7.04,5.9,1.37,1.69,0.0315,0.81,ALOS-2,Ascending,Stable
181,106,23,2024-02-09 20:41:18,27.633732,91.865192,-5.11,-4.6,-1.53,2.94,3.05,10.52,0.05,0.704,Sentinel-1,Descending,Active
182,476,22,2021-04-22 03:39:41,22.652412,96.58018,-47.87,-43.08,-14.36,9.6,2.74,22.54,0.0428,0.959,Sentinel-1,Ascending,Very Active
183,393,48,2023-02-06 09:47:13,26.647191,94.990145,-40.87,-36.78,-12.26,4.75,2.41,2.35,0.0217,0.524,ALOS-2,Ascending,Active
184,278,33,2023-06-11 20:04:31,23.963182,100.186903,-49.81,-44.83,-14.94,14.84,0.24,9.42,0.0118,0.973,ALOS-2,Ascending,Stable
185,447,12,2020-02-29 23:56:56,26.74749,97.815539,-38.63,-34.77,-11.59,12.4,0.22,3.39,0.0407,0.921,Sentinel-1,Descending,Slow Moving
186,480,56,2018-04-06 01:12:49,29.173291,97.368179,2.12,1.91,0.64,2.8,0.68,18.31,0.0404,0.854,Sentinel-1,Descending,Active
187,92,15,2024-10-31 01:05:18,27.214333,98.398767,-38.67,-34.8,-11.6,8.66,2.13,21.24,0.0007,0.608,COSMO-SkyMed,Ascending,Slow Moving
188,236,28,2022-02-14 14:27:25,28.919885,93.039243,-26.73,-24.06,-8.02,8.36,1.95,3.71,0.0445,0.538,ALOS-2,Ascending,Stable
189,15,17,2018-04-03 00:20:16,23.810648,92.715141,-46.68,-42.01,-14.0,11.36,4.76,5.62,0.0418,0.756,Sentinel-1,Descending,Stable
190,40,32,2020-11-04 08:52:54,25.131467,95.866286,-17.12,-15.41,-5.14,12.46,4.53,14.32,0.0107,0.656,ALOS-2,Descending,Stable
191,154,46,2022-03-29 01:12:47,23.507808,97.431788,-44.19,-39.77,-13.26,11.76,0.06,24.47,0.0054,0.528,COSMO-SkyMed,Ascending,Very Active
192,206,9,2020-01-23 09:45:37,27.425876,93.253488,-32.58,-29.32,-9.77,12.13,0.5,3.54,0.037,0.962,COSMO-SkyMed,Ascending,Stable
193,225,42,2022-12-05 00:45:23,22.283042,97.420147,-15.46,-13.91,-4.64,13.73,4.91,17.85,0.0455,0.496,COSMO-SkyMed,Ascending,Slow Moving
194,410,11,2019-04-09 13:07:14,22.458735,91.145159,-37.46,-33.71,-11.24,2.72,1.59,12.98,0.0421,0.894,ALOS-2,Descending,Stable
195,486,25,2018-09-14 05:44:31,26.596999,96.691512,-29.72,-26.75,-8.92,1.97,0.99,12.48,0.0278,0.329,COSMO-SkyMed,Descending,Stable
196,112,20,2024-07-05 19:15:38,23.283767,93.789626,-43.23,-38.91,-12.97,3.11,0.58,13.68,0.0242,0.721,ALOS-2,Descending,Very Active
197,110,13,2020-05-29 03:36:32,26.408118,99.864423,-27.7,-24.93,-8.31,4.77,2.84,17.67,0.0482,0.432,ALOS-2,Ascending,Slow Moving
198,353,3,2019-12-13 17:21:10,27.4476,99.138016,-10.02,-9.02,-3.01,2.82,2.76,11.14,0.0158,0.868,COSMO-SkyMed,Descending,Slow Moving
199,103,56,2019-01-21 08:11:54,29.707635,97.476854,-0.89,-0.8,-0.27,12.85,0.1,8.59,0.0008,0.816,Sentinel-1,Ascending,Very Active
200,192,15,2024-04-30 01:05:39,27.226034,98.589955,-29.17,-26.25,-8.75,13.72,1.22,18.04,0.039,0.406,ALOS-2,Ascending,Active
201,157,27,2020-07-01 14:10:55,25.096892,90.693175,-48.0,-43.2,-14.4,9.74,2.52,9.35,0.0244,0.822,ALOS-2,Descending,Very Active
202,46,15,2024-06-12 18:21:29,26.852556,98.778503,6.01,5.41,1.8,10.07,0.6,21.67,0.0006,0.903,Sentinel-1,Ascending,Very Active
203,157,27,2019-06-08 20:09:59,25.096892,90.693175,-47.95,-43.16,-14.38,3.52,3.57,16.75,0.0347,0.524,COSMO-SkyMed,Ascending,Active
204,128,44,2020-04-23 08:53:17,29.383988,98.690641,-39.5,-35.55,-11.85,14.41,4.49,13.85,0.0035,0.617,ALOS-2,Ascending,Very Active
205,355,23,2023-09-01 21:36:21,27.88338,91.793116,7.07,6.36,2.12,8.83,4.85,5.93,0.0043,0.822,Sentinel-1,Ascending,Active
206,303,32,2019-08-07 16:49:10,25.607005,95.667644,-40.73,-36.66,-12.22,13.73,4.18,21.42,0.0311,0.816,ALOS-2,Ascending,Active
207,136,46,2023-08-29 22:08:48,23.397976,97.550215,-1.24,-1.12,-0.37,8.36,2.93,6.95,0.0485,0.382,COSMO-SkyMed,Descending,Stable
208,370,41,2021-12-16 21:09:45,23.12008,94.507745,8.45,7.6,2.53,12.68,3.9,12.6,0.0128,0.809,COSMO-SkyMed,Ascending,Stable
209,286,9,2018-09-18 03:56:23,27.453683,93.617215,-9.77,-8.79,-2.93,9.91,4.07,5.39,0.0332,0.389,ALOS-2,Descending,Stable
210,446,57,2022-07-08 07:33:01,23.606758,93.369172,-33.33,-30.0,-10.0,8.72,0.73,19.11,0.0288,0.688,COSMO-SkyMed,Descending,Active
211,390,28,2024-09-04 05:13:01,29.255225,93.133367,-31.35,-28.22,-9.4,4.46,0.18,7.88,0.0313,0.472,Sentinel-1,Ascending,Active
212,283,10,2024-11-11 15:00:37,23.861276,97.925047,-33.4,-30.06,-10.02,3.06,0.35,15.99,0.0357,0.611,COSMO-SkyMed,Ascending,Slow Moving
213,314,31,2024-07-09 03:58:48,27.827403,95.527811,6.05,5.45,1.81,1.09,3.91,18.36,0.0027,0.923,ALOS-2,Descending,Very Active
214,310,38,2024-04-29 22:11:17,29.72004,98.756052,-16.6,-14.94,-4.98,14.21,1.71,18.6,0.0095,0.411,COSMO-SkyMed,Descending,Active
215,84,9,2020-01-30 09:12:16,27.753774,93.263759,-49.77,-44.79,-14.93,4.52,3.79,14.1,0.0343,0.933,ALOS-2,Descending,Slow Moving
216,163,6,2024-04-07 08:46:57,26.290437,97.433966,-37.12,-33.41,-11.14,2.57,3.07,2.26,0.0242,0.861,ALOS-2,Ascending,Stable
217,10,27,2024-01-23 04:34:11,25.093907,90.90116,-5.25,-4.73,-1.57,13.64,1.78,4.61,0.0455,0.973,COSMO-SkyMed,Descending,Active
218,383,6,2020-07-09 16:23:18,26.710904,96.968593,-14.96,-13.46,-4.49,1.79,1.47,3.94,0.0276,0.8,COSMO-SkyMed,Descending,Very Active
219,211,39,2022-05-01 13:54:03,27.62036,91.174427,-22.71,-20.44,-6.81,12.6,3.48,13.38,0.0355,0.512,Sentinel-1,Descending,Active
220,136,46,2021-06-18 11:50:19,23.397976,97.550215,1.92,1.73,0.58,12.09,2.88,21.68,0.0258,0.726,COSMO-SkyMed,Descending,Active
221,13,31,2018-04-11 02:46:17,28.234302,95.257204,-35.35,-31.82,-10.61,3.92,0.03,3.33,0.0089,0.735,ALOS-2,Ascending,Slow Moving
222,369,35,2024-10-07 07:59:04,23.437288,91.532883,-40.97,-36.87,-12.29,6.53,0.86,12.89,0.019,0.931,COSMO-SkyMed,Ascending,Very Active
223,409,6,2019-04-21 11:21:07,26.51246,97.094196,-40.95,-36.86,-12.29,8.08,1.35,12.45,0.0025,0.849,ALOS-2,Ascending,Very Active
224,259,40,2024-01-02 11:05:45,28.004838,97.823511,7.51,6.76,2.25,6.78,4.48,15.87,0.0498,0.924,ALOS-2,Ascending,Very Active
225,154,46,2019-11-13 01:34:29,23.507808,97.431788,-41.69,-37.52,-12.51,3.52,4.04,13.02,0.0144,0.794,COSMO-SkyMed,Ascending,Active
226,461,25,2020-07-02 20:29:50,26.440467,96.743405,-15.33,-13.8,-4.6,6.93,0.4,10.88,0.0011,0.342,ALOS-2,Ascending,Stable
227,466,40,2019-11-24 17:32:44,27.956032,97.493747,-20.55,-18.5,-6.17,5.32,0.24,15.35,0.0231,0.528,Sentinel-1,Descending,Slow Moving
228,379,43,2022-03-14 22:53:54,29.554443,97.854936,-31.77,-28.59,-9.53,2.63,0.7,19.56,0.0451,0.621,ALOS-2,Descending,Slow Moving
229,14,37,2022-03-11 20:58:41,26.793015,94.917956,-23.24,-20.92,-6.97,14.11,0.46,19.44,0.0458,0.667,COSMO-SkyMed,Ascending,Active
230,483,39,2018-12-14 09:45:21,27.233979,91.281489,-49.54,-44.59,-14.86,10.61,2.72,7.48,0.0255,0.534,ALOS-2,Ascending,Active
231,28,54,2022-03-13 10:52:19,29.728508,91.938394,-18.84,-16.96,-5.65,6.8,0.45,15.63,0.037,0.632,COSMO-SkyMed,Descending,Very Active
232,398,46,2022-04-06 08:46:13,23.239685,97.578303,-43.78,-39.4,-13.13,9.87,2.48,10.84,0.0243,0.499,COSMO-SkyMed,Ascending,Slow Moving
233,109,47,2024-02-07 18:49:30,29.656228,99.463175,-28.88,-25.99,-8.66,6.05,4.08,16.62,0.0484,0.439,ALOS-2,Descending,Active
234,138,54,2019-06-02 21:32:33,29.581751,91.721919,-13.66,-12.29,-4.1,14.07,1.28,3.77,0.0111,0.869,COSMO-SkyMed,Descending,Very Active
235,326,3,2021-06-27 04:22:33,27.458315,98.886333,-22.75,-20.48,-6.83,13.24,0.12,5.02,0.0248,0.85,COSMO-SkyMed,Ascending,Stable
236,24,8,2020-02-28 00:58:45,24.422764,98.934733,-20.27,-18.24,-6.08,8.05,0.94,18.86,0.0203,0.835,COSMO-SkyMed,Descending,Active
237,408,59,2024-03-23 19:14:04,25.316641,92.346968,0.11,0.1,0.03,14.23,3.5,1.03,0.0329,0.583,COSMO-SkyMed,Descending,Stable
238,158,29,2022-09-24 18:02:04,26.283972,98.591481,8.15,7.34,2.44,8.79,0.73,0.6,0.0394,0.436,ALOS-2,Ascending,Stable
239,162,25,2019-02-04 21:01:12,26.387126,96.870242,-31.01,-27.91,-9.3,7.25,3.51,14.82,0.0015,0.816,ALOS-2,Descending,Active
240,341,45,2024-06-25 00:53:28,28.617857,94.902505,9.33,8.4,2.8,10.58,4.87,5.99,0.0453,0.406,ALOS-2,Descending,Stable
241,345,12,2018-07-31 05:57:22,26.933915,97.835695,-41.71,-37.54,-12.51,4.13,2.09,18.58,0.0269,0.9,COSMO-SkyMed,Descending,Stable
242,233,20,2024-10-12 19:09:22,23.025909,93.576658,-45.24,-40.72,-13.57,9.73,0.6,14.15,0.0184,0.594,Sentinel-1,Ascending,Very Active
243,484,10,2024-01-09 15:56:26,23.425008,97.851893,-3.1,-2.79,-0.93,1.69,3.39,23.26,0.049,0.547,Sentinel-1,Descending,Very Active
244,280,10,2023-05-29 16:43:40,24.020974,97.73694,6.25,5.62,1.88,14.53,2.77,13.66,0.0296,0.832,COSMO-SkyMed,Ascending,Very Active
245,441,56,2023-10-03 23:22:28,29.603785,97.627105,9.19,8.27,2.76,14.86,2.34,17.8,0.0376,0.658,COSMO-SkyMed,Descending,Active
246,246,9,2019-11-06 06:53:07,27.792783,93.383758,-49.8,-44.82,-14.94,10.35,4.28,2.7,0.0278,0.492,ALOS-2,Ascending,Very Active
247,232,47,2022-06-06 11:04:03,29.556928,99.392373,-44.93,-40.44,-13.48,2.13,1.93,5.04,0.0022,0.325,COSMO-SkyMed,Descending,Stable
248,54,13,2022-10-28 12:46:23,26.588159,99.539156,6.01,5.41,1.8,1.58,4.1,7.04,0.041,0.423,Sentinel-1,Descending,Stable
249,495,40,2020-03-29 18:20:49,28.102326,97.67112,-3.81,-3.43,-1.14,8.03,0.93,23.85,0.0264,0.355,COSMO-SkyMed,Ascending,Very Active
250,21,25,2021-08-09 04:44:44,26.423641,96.706297,-47.93,-43.14,-14.38,6.12,3.07,15.89,0.0175,0.443,ALOS-2,Ascending,Stable
251,144,5,2018-03-29 07:17:01,23.842084,94.761016,-29.5,-26.55,-8.85,8.22,4.34,6.15,0.0351,0.965,ALOS-2,Ascending,Slow Moving
252,467,57,2019-12-01 01:14:29,23.631843,93.217194,-46.04,-41.44,-13.81,0.29,1.52,21.74,0.0278,0.854,ALOS-2,Ascending,Active
253,45,11,2024-12-11 06:12:35,22.586283,91.16799,-28.21,-25.39,-8.46,10.78,1.39,7.91,0.0135,0.553,Sentinel-1,Descending,Slow Moving
254,271,46,2018-08-09 21:40:55,23.325222,97.645191,-40.86,-36.77,-12.26,10.59,4.31,23.9,0.0338,0.314,ALOS-2,Descending,Active
255,91,53,2020-06-20 01:13:58,27.871598,91.324592,-36.51,-32.86,-10.95,5.51,4.24,4.82,0.0387,0.365,ALOS-2,Descending,Slow Moving
256,398,46,2024-11-20 11:48:43,23.239685,97.578303,-45.61,-41.05,-13.68,14.49,4.0,13.99,0.0138,0.973,Sentinel-1,Descending,Stable
257,434,13,2019-03-04 10:08:21,26.433089,99.834505,-29.88,-26.89,-8.96,6.69,2.1,4.07,0.0016,0.823,COSMO-SkyMed,Descending,Stable
258,372,26,2019-12-12 16:10:39,23.909378,90.209233,-10.49,-9.44,-3.15,0.4,0.63,14.67,0.0402,0.334,Sentinel-1,Descending,Very Active
259,94,33,2020-11-22 14:10:05,23.86091,99.8315,-25.54,-22.99,-7.66,6.47,3.42,4.93,0.0048,0.558,Sentinel-1,Descending,Slow Moving
260,357,2,2020-06-02 20:01:27,23.94092,91.108742,-26.56,-23.9,-7.97,10.93,1.62,2.64,0.0047,0.671,Sentinel-1,Descending,Active
261,202,36,2018-01-22 15:34:43,25.105926,90.394685,-12.24,-11.02,-3.67,7.27,2.42,11.66,0.0139,0.385,COSMO-SkyMed,Ascending,Very Active
262,78,21,2018-09-17 22:58:55,23.984472,99.453272,-27.21,-24.49,-8.16,9.26,2.53,0.6,0.0199,0.307,Sentinel-1,Ascending,Stable
263,205,21,2024-11-18 09:22:48,24.227608,99.49276,-13.1,-11.79,-3.93,10.62,1.53,4.89,0.0202,0.97,COSMO-SkyMed,Descending,Active
264,376,55,2019-11-22 10:06:51,29.03955,94.528524,-41.8,-37.62,-12.54,1.12,1.02,13.86,0.0295,0.859,COSMO-SkyMed,Descending,Stable
265,466,40,2023-11-14 07:29:16,27.956032,97.493747,-43.5,-39.15,-13.05,5.32,1.14,18.06,0.0122,0.745,COSMO-SkyMed,Ascending,Stable
266,280,10,2018-12-05 07:17:11,24.020974,97.73694,-16.74,-15.07,-5.02,6.11,3.04,9.68,0.0048,0.557,ALOS-2,Ascending,Stable
267,87,37,2018-09-15 05:06:59,26.538741,94.784495,-0.84,-0.76,-0.25,14.74,3.56,5.02,0.0324,0.425,Sentinel-1,Descending,Very Active
268,13,31,2020-07-27 09:37:03,28.234302,95.257204,-36.8,-33.12,-11.04,6.26,1.27,9.11,0.0202,0.753,Sentinel-1,Descending,Stable
269,263,37,2024-05-19 19:11:45,26.666132,94.930212,-12.47,-11.22,-3.74,13.28,1.67,12.02,0.0338,0.327,ALOS-2,Descending,Slow Moving
270,169,36,2020-04-25 05:37:22,25.251692,90.375718,-36.17,-32.55,-10.85,2.37,0.52,22.98,0.0343,0.585,Sentinel-1,Descending,Very Active
271,202,36,2023-12-18 04:32:43,25.105926,90.394685,9.76,8.78,2.93,6.25,4.23,5.65,0.0172,0.444,ALOS-2,Ascending,Stable
272,408,59,2021-05-25 06:47:39,25.316641,92.346968,-9.39,-8.45,-2.82,5.64,0.96,6.03,0.0123,0.644,ALOS-2,Descending,Very Active
273,193,62,2019-10-14 10:56:21,27.274468,92.477288,-13.5,-12.15,-4.05,2.58,0.46,11.46,0.042,0.979,Sentinel-1,Ascending,Slow Moving
274,84,9,2022-07-14 10:16:04,27.753774,93.263759,0.13,0.12,0.04,1.16,2.99,5.86,0.0022,0.411,ALOS-2,Descending,Active
275,338,44,2023-08-03 12:15:34,29.414008,98.4627,-48.97,-44.07,-14.69,0.7,3.35,3.22,0.0091,0.409,Sentinel-1,Ascending,Stable
276,224,56,2020-01-12 11:01:32,29.252547,97.543922,-18.72,-16.85,-5.62,9.27,3.96,1.17,0.0137,0.606,Sentinel-1,Descending,Stable
277,430,62,2023-09-19 13:06:29,26.945874,92.537811,-38.14,-34.33,-11.44,4.28,3.79,8.07,0.0401,0.821,ALOS-2,Ascending,Active
278,261,20,2020-12-10 16:30:01,23.305214,93.447054,-26.15,-23.54,-7.84,4.9,2.07,19.42,0.0461,0.866,ALOS-2,Descending,Slow Moving
279,239,11,2021-11-15 19:25:52,22.612408,91.140713,-4.81,-4.33,-1.44,5.36,0.87,22.13,0.0024,0.343,ALOS-2,Ascending,Slow Moving
280,173,36,2024-09-15 06:46:07,25.403382,90.934537,8.66,7.79,2.6,11.73,4.4,6.04,0.0277,0.513,Sentinel-1,Descending,Active
281,457,50,2018-07-19 06:21:36,23.784707,92.316679,-13.99,-12.59,-4.2,1.39,2.62,23.55,0.0089,0.938,COSMO-SkyMed,Descending,Slow Moving
282,330,35,2022-10-26 13:58:50,23.328938,91.874374,5.11,4.6,1.53,7.89,3.03,7.69,0.0091,0.829,Sentinel-1,Descending,Active
283,177,17,2022-10-16 03:24:03,24.106804,92.72764,-46.65,-41.98,-13.99,12.66,3.48,21.97,0.025,0.792,ALOS-2,Descending,Very Active
284,81,61,2018-05-03 22:26:53,26.711466,90.149042,-21.59,-19.43,-6.48,5.61,4.82,12.81,0.0193,0.581,ALOS-2,Descending,Active
285,304,49,2019-08-13 15:31:37,29.488651,98.688502,-13.79,-12.41,-4.14,12.06,4.18,4.59,0.0196,0.65,ALOS-2,Ascending,Stable
286,171,46,2020-01-21 19:26:57,23.307203,97.491108,0.52,0.47,0.16,14.28,3.45,12.54,0.0201,0.901,COSMO-SkyMed,Ascending,Very Active
287,303,32,2020-07-06 16:48:12,25.607005,95.667644,0.87,0.78,0.26,5.39,3.68,1.75,0.0471,0.415,Sentinel-1,Ascending,Slow Moving
288,211,39,2019-03-24 04:58:21,27.62036,91.174427,-38.45,-34.61,-11.54,14.29,3.56,2.88,0.0143,0.812,ALOS-2,Descending,Slow Moving
289,298,41,2021-09-07 13:33:42,22.6468,94.368476,-9.09,-8.18,-2.73,14.53,0.18,19.69,0.0438,0.452,Sentinel-1,Ascending,Slow Moving
290,93,29,2018-10-15 23:28:32,25.971908,99.058289,8.12,7.31,2.44,14.19,2.25,21.93,0.0286,0.648,COSMO-SkyMed,Ascending,Stable
291,419,15,2019-12-30 01:51:22,26.851599,98.344592,-40.01,-36.01,-12.0,1.27,0.65,6.76,0.0249,0.666,COSMO-SkyMed,Descending,Stable
292,190,55,2022-12-11 19:49:23,29.237955,94.242292,8.31,7.48,2.49,13.6,2.39,0.59,0.0494,0.425,COSMO-SkyMed,Ascending,Stable
293,101,61,2020-02-24 14:10:21,26.745664,90.109765,-17.44,-15.7,-5.23,13.02,2.91,5.17,0.0226,0.897,COSMO-SkyMed,Ascending,Very Active
294,405,16,2021-04-16 02:41:31,23.443092,90.698614,-45.85,-41.27,-13.76,14.53,1.5,0.91,0.0347,0.519,Sentinel-1,Ascending,Very Active
295,456,7,2023-02-09 23:32:39,26.102309,91.927369,-49.27,-44.34,-14.78,14.72,1.5,5.23,0.04,0.647,Sentinel-1,Descending,Active
296,432,24,2019-09-23 13:08:21,24.126347,99.086812,5.76,5.18,1.73,3.49,0.51,0.59,0.0071,0.561,COSMO-SkyMed,Descending,Active
297,471,58,2020-06-07 21:10:49,27.218379,94.346235,-16.3,-14.67,-4.89,4.04,1.32,23.16,0.0021,0.811,COSMO-SkyMed,Descending,Very Active
298,479,15,2018-06-07 14:06:29,26.846962,98.462449,-28.89,-26.0,-8.67,11.54,1.4,4.75,0.0435,0.734,ALOS-2,Descending,Stable
299,240,19,2019-08-14 10:07:17,24.155714,96.644676,7.77,6.99,2.33,3.82,4.37,22.36,0.0428,0.974,COSMO-SkyMed,Descending,Stable
300,432,24,2020-09-19 05:32:47,24.126347,99.086812,-10.17,-9.15,-3.05,10.49,4.63,14.53,0.0362,0.735,Sentinel-1,Ascending,Slow Moving
301,184,38,2024-06-10 04:12:06,30.013315,98.810114,1.74,1.57,0.52,11.93,3.16,19.0,0.0291,0.418,Sentinel-1,Descending,Very Active
302,116,34,2018-11-07 01:28:55,26.198397,97.265218,-43.68,-39.31,-13.1,10.63,1.03,19.11,0.0011,0.534,Sentinel-1,Ascending,Very Active
303,242,17,2024-02-02 19:12:23,24.057441,93.082815,-43.38,-39.04,-13.01,3.05,3.77,19.89,0.0164,0.668,COSMO-SkyMed,Descending,Very Active
304,233,20,2023-10-07 19:00:37,23.025909,93.576658,-41.73,-37.56,-12.52,12.89,3.98,14.5,0.0349,0.631,ALOS-2,Descending,Active
305,185,1,2021-06-27 06:30:09,27.261587,89.954368,-19.34,-17.41,-5.8,8.31,3.76,6.43,0.0065,0.332,COSMO-SkyMed,Descending,Active
306,9,21,2024-07-19 16:49:40,24.071573,99.4364,-9.62,-8.66,-2.89,10.95,4.06,16.62,0.0096,0.853,COSMO-SkyMed,Descending,Slow Moving
307,50,58,2024-02-29 17:50:37,27.242176,94.18275,-38.92,-35.03,-11.68,3.77,2.65,9.03,0.0001,0.435,Sentinel-1,Descending,Stable
308,209,48,2024-10-15 02:26:30,27.017976,94.847086,-32.95,-29.66,-9.88,12.86,2.39,7.59,0.0243,0.524,Sentinel-1,Descending,Very Active
309,194,8,2023-12-15 02:36:10,23.966033,98.773197,1.23,1.11,0.37,14.12,2.41,4.99,0.0201,0.632,COSMO-SkyMed,Descending,Active
310,176,21,2020-07-02 09:29:09,24.258042,99.379324,-19.63,-17.67,-5.89,5.81,3.3,21.93,0.0048,0.573,COSMO-SkyMed,Ascending,Active
311,473,11,2020-03-24 10:51:28,22.542228,90.916608,-22.59,-20.33,-6.78,7.97,0.44,8.39,0.0357,0.757,ALOS-2,Descending,Very Active
312,331,24,2021-09-05 11:54:23,24.03039,99.164713,4.85,4.37,1.45,12.81,3.38,15.41,0.0096,0.921,Sentinel-1,Ascending,Active
313,282,32,2018-03-27 10:03:27,25.26955,95.836337,8.22,7.4,2.47,3.6,0.48,0.96,0.015,0.659,COSMO-SkyMed,Descending,Active
314,184,38,2024-11-03 02:33:21,30.013315,98.810114,-6.52,-5.87,-1.96,2.71,1.96,22.99,0.0297,0.566,COSMO-SkyMed,Ascending,Active
315,10,27,2021-05-18 01:58:41,25.093907,90.90116,-49.66,-44.69,-14.9,12.25,2.41,24.87,0.0395,0.739,COSMO-SkyMed,Ascending,Very Active
316,72,18,2022-01-12 21:25:33,29.039506,98.567453,-49.4,-44.46,-14.82,1.44,0.62,6.84,0.0079,0.308,COSMO-SkyMed,Descending,Slow Moving
317,474,23,2021-01-09 15:39:09,27.637173,91.575284,-27.14,-24.43,-8.14,4.72,2.06,2.42,0.0042,0.88,Sentinel-1,Descending,Stable
318,24,8,2023-10-14 15:58:34,24.422764,98.934733,-20.2,-18.18,-6.06,2.76,0.73,18.23,0.0306,0.692,ALOS-2,Ascending,Very Active
319,30,26,2022-08-04 13:14:25,23.673004,90.151362,-46.79,-42.11,-14.04,4.0,4.62,21.8,0.0437,0.868,Sentinel-1,Descending,Active
320,268,58,2024-08-11 04:21:11,27.091528,94.196527,-8.97,-8.07,-2.69,8.22,3.64,6.74,0.0093,0.947,Sentinel-1,Ascending,Slow Moving
321,299,45,2023-10-07 06:50:53,28.971276,95.15497,-27.76,-24.98,-8.33,13.12,3.4,20.16,0.0249,0.372,ALOS-2,Descending,Slow Moving
322,282,32,2023-11-16 03:18:35,25.26955,95.836337,-41.69,-37.52,-12.51,8.8,0.44,21.21,0.0468,0.528,ALOS-2,Ascending,Active
323,307,27,2020-10-24 09:38:53,25.243926,90.477042,-2.72,-2.45,-0.82,0.04,4.97,16.75,0.0228,0.352,ALOS-2,Descending,Active
324,68,40,2022-09-19 06:18:11,28.17791,97.874118,-40.39,-36.35,-12.12,0.45,0.66,6.49,0.01,0.686,Sentinel-1,Descending,Slow Moving
325,235,36,2018-09-04 18:38:34,25.370017,90.726649,-49.26,-44.33,-14.78,4.31,0.85,0.4,0.0413,0.576,COSMO-SkyMed,Descending,Slow Moving
326,77,47,2020-06-10 20:42:50,29.704848,99.015124,9.82,8.84,2.95,0.3,0.17,21.28,0.0457,0.878,Sentinel-1,Descending,Active
327,445,22,2022-06-07 18:06:06,22.671916,96.466669,-4.58,-4.12,-1.37,7.15,4.69,0.99,0.0178,0.419,Sentinel-1,Ascending,Slow Moving
328,306,45,2019-09-22 17:03:15,28.557096,95.160495,-48.02,-43.22,-14.41,13.02,0.04,11.92,0.0462,0.702,ALOS-2,Ascending,Very Active
329,351,12,2022-02-08 17:23:44,26.89255,97.967474,-43.95,-39.56,-13.19,7.13,3.23,19.92,0.0446,0.984,ALOS-2,Descending,Stable
330,427,53,2023-08-07 20:02:39,28.403369,91.356338,-39.27,-35.34,-11.78,1.4,1.9,15.65,0.0071,0.562,Sentinel-1,Descending,Very Active
331,140,5,2021-01-03 21:57:19,23.883246,95.296468,1.69,1.52,0.51,9.7,4.96,23.09,0.0324,0.903,ALOS-2,Descending,Very Active
332,126,31,2019-12-17 22:25:39,27.86167,95.25569,2.98,2.68,0.89,10.51,4.29,16.83,0.0058,0.383,Sentinel-1,Descending,Active
333,230,59,2024-07-13 03:08:25,25.618663,92.521501,-41.27,-37.14,-12.38,13.46,2.78,3.79,0.0223,0.358,COSMO-SkyMed,Ascending,Stable
334,470,7,2020-04-19 00:20:44,26.235987,92.225192,-18.76,-16.88,-5.63,2.19,1.14,12.1,0.0062,0.752,COSMO-SkyMed,Ascending,Stable
335,294,22,2018-10-20 12:46:01,22.426143,96.537481,2.07,1.86,0.62,12.93,4.71,18.82,0.0403,0.96,COSMO-SkyMed,Descending,Active
336,245,60,2020-05-13 22:36:38,24.568978,96.050565,-29.65,-26.68,-8.89,4.15,0.56,5.16,0.0072,0.469,COSMO-SkyMed,Ascending,Stable
