event_id,state_id,district_id,datetime,lat,lon,magnitude_ml,depth_km,pga_g,epicentral_distance_km,fault_type,fault_strike,source_agency,seismic_hazard_index
901,50,6,2020-10-29 10:47:58,24.4959,90.9111,1.0,30.8,0.4471,374.2,Normal,E,IMD,0.224
902,4,1,2020-07-28 01:09:29,28.617,90.731,1.9,33.5,0.7028,336.9,Normal,E,NCS,0.668
903,28,3,2023-06-20 11:27:26,29.0244,93.2743,5.2,63.4,1.3294,338.5,Reverse,NE,NCS,3.456
904,2,1,2020-07-15 20:35:33,25.548,91.0757,7.0,5.8,0.8175,230.2,Reverse,N,USGS,2.861
905,62,8,2018-12-06 17:34:11,27.8879,92.3415,5.3,35.0,0.5924,120.2,Reverse,N,ISR,1.57
906,48,6,2021-09-29 22:26:00,26.7076,95.6208,3.9,24.0,0.5301,496.5,Normal,NW,ISR,1.034
907,54,6,2024-06-17 14:39:36,30.5696,92.0225,4.3,20.6,1.2319,390.5,Strike-Slip,N,USGS,2.649
908,43,5,2023-12-02 03:13:35,29.5012,95.7778,6.3,9.6,0.1773,403.5,Normal,NW,USGS,0.558
909,28,3,2022-04-03 00:58:21,30.4926,92.0001,2.1,17.0,0.3507,423.0,Strike-Slip,N,USGS,0.368
910,46,5,2023-10-06 09:03:05,24.2628,96.635,5.4,17.9,0.0176,257.6,Reverse,NE,ISR,0.048
911,17,2,2024-02-12 11:42:07,24.7943,94.4378,5.1,12.3,0.8815,93.8,Reverse,E,IMD,2.248
912,2,1,2022-01-14 02:03:47,24.3337,93.2556,3.6,8.3,1.4721,326.2,Oblique,E,USGS,2.65
913,29,3,2023-10-27 08:36:16,24.4687,97.9521,6.4,31.3,1.4918,51.8,Strike-Slip,NW,IMD,4.774
914,4,1,2024-07-15 00:13:46,25.9407,89.4514,1.8,35.0,0.9095,497.4,Oblique,N,USGS,0.819
915,17,2,2020-09-15 23:50:24,23.8252,92.4738,5.2,34.7,1.0634,335.3,Normal,E,IMD,2.765
916,48,6,2019-05-28 02:30:32,25.972,94.0996,2.8,24.7,1.2586,242.7,Normal,N,NCS,1.762
917,54,6,2018-11-13 00:13:28,30.249,90.1157,6.1,8.4,0.3616,59.8,Strike-Slip,N,IMD,1.103
918,25,3,2020-04-12 05:45:14,28.1199,98.6022,3.2,28.3,0.4435,141.8,Reverse,NE,IMD,0.71
919,43,5,2021-06-27 19:59:08,30.2339,98.5651,6.8,14.6,1.0302,451.6,Normal,N,ISR,3.503
920,24,3,2023-07-20 07:56:08,24.3047,98.7326,2.1,18.8,0.597,237.6,Normal,NW,NCS,0.627
921,59,8,2020-10-04 01:27:54,25.7749,91.5813,4.4,61.5,1.4358,239.6,Reverse,NW,IMD,3.159
922,23,3,2024-11-02 19:03:42,25.9787,90.5239,4.9,20.3,0.1169,12.4,Reverse,E,ISR,0.286
923,47,6,2018-12-04 12:36:01,31.3647,100.5119,5.7,48.4,1.13,410.4,Oblique,N,USGS,3.22
924,21,2,2018-10-16 09:28:04,23.8386,100.9172,6.0,64.8,1.2921,487.4,Oblique,N,USGS,3.876
925,29,3,2018-03-01 01:59:50,27.9776,98.0489,4.8,25.1,0.1922,68.6,Oblique,E,ISR,0.461
926,46,5,2024-01-17 22:10:41,21.9592,97.8814,4.3,27.3,0.429,90.3,Reverse,N,ISR,0.922
927,48,6,2019-04-02 15:21:41,28.4432,93.942,7.1,30.2,1.4357,81.9,Oblique,E,IMD,5.097
928,21,2,2021-03-16 12:29:04,23.1914,99.4091,6.0,58.8,0.893,209.0,Strike-Slip,E,USGS,2.679
929,17,2,2019-11-14 23:46:21,24.9386,91.5655,5.1,59.6,0.9301,154.4,Strike-Slip,NE,NCS,2.372
930,25,3,2021-05-28 23:20:38,26.7488,95.476,3.7,63.7,0.3476,444.6,Strike-Slip,E,IMD,0.643
931,44,5,2020-05-11 21:44:00,30.2458,99.2097,6.4,67.3,0.1934,220.6,Reverse,E,NCS,0.619
932,29,3,2021-06-07 12:10:58,25.5658,97.0307,2.5,30.4,1.1558,44.0,Oblique,E,ISR,1.445
933,51,6,2022-06-27 14:47:20,31.3271,89.4701,4.1,30.5,0.5624,469.8,Reverse,E,IMD,1.153
934,36,4,2020-07-01 19:37:35,24.3713,90.4859,1.4,61.8,0.295,108.8,Strike-Slip,NE,ISR,0.206
935,7,1,2019-02-20 11:42:10,26.6428,90.9916,5.4,34.0,0.9021,71.8,Reverse,N,NCS,2.436
936,4,1,2022-03-30 04:37:51,27.615,88.3734,7.1,38.6,1.1855,227.0,Strike-Slip,E,ISR,4.209
937,49,6,2023-04-18 07:11:11,28.726,97.1043,4.8,52.7,1.3542,11.3,Reverse,NW,ISR,3.25
938,19,2,2022-10-31 12:47:19,22.6729,95.6253,7.2,55.0,0.0996,114.6,Normal,NE,USGS,0.359
939,16,2,2019-03-05 16:54:35,23.4292,91.7653,3.9,44.9,0.1159,14.3,Oblique,N,ISR,0.226
940,61,8,2022-06-24 01:52:56,26.5781,90.5041,7.1,32.6,0.7099,337.9,Reverse,NE,ISR,2.52
941,35,4,2019-04-22 02:14:54,25.1449,91.9937,7.2,25.3,0.6007,443.7,Strike-Slip,NW,NCS,2.163
942,5,1,2021-10-25 06:31:09,24.1312,96.2851,2.4,34.9,0.667,367.7,Oblique,NW,NCS,0.8
943,12,1,2019-02-15 09:51:14,27.2783,96.6217,1.4,32.9,0.0454,104.9,Normal,E,ISR,0.032
944,53,6,2024-06-21 10:08:41,30.0881,93.1578,5.9,7.4,1.2212,215.9,Normal,NW,NCS,3.603
945,27,3,2020-05-06 09:40:36,25.671,91.7057,2.4,32.3,1.2167,147.9,Oblique,N,USGS,1.46
946,45,5,2019-03-05 19:14:43,29.8084,94.0267,2.3,3.8,0.9524,123.1,Reverse,NE,ISR,1.095
947,28,3,2018-12-25 00:04:09,27.6146,93.1023,5.5,53.5,1.3466,9.1,Reverse,E,ISR,3.703
948,41,5,2019-08-03 11:04:25,21.9304,93.4225,6.2,1.5,0.326,221.7,Oblique,NW,ISR,1.011
949,19,2,2024-03-15 19:45:02,22.7171,97.888,6.9,13.1,0.538,286.3,Strike-Slip,NE,IMD,1.856
950,10,1,2023-04-18 11:32:18,24.4112,96.845,5.7,7.9,0.5505,181.0,Normal,NE,NCS,1.569
951,20,2,2018-02-25 05:43:18,21.7973,92.3419,1.3,51.6,0.6032,381.7,Oblique,E,USGS,0.392
952,18,2,2018-09-30 22:24:40,28.4114,98.4353,5.5,49.1,0.8451,459.5,Oblique,NE,USGS,2.324
953,35,4,2018-05-09 02:14:58,24.3736,90.2534,5.7,9.9,1.1634,91.9,Strike-Slip,E,NCS,3.316
954,49,6,2020-09-16 11:27:52,31.3627,97.4759,6.8,7.8,0.9551,207.5,Strike-Slip,NE,NCS,3.247
955,26,3,2021-07-14 14:57:45,23.3188,90.3741,3.5,36.2,0.106,425.4,Oblique,NW,IMD,0.185
956,62,8,2022-02-25 04:57:45,27.373,92.7556,5.7,46.4,1.3817,486.5,Oblique,E,USGS,3.938
957,33,4,2019-12-10 06:38:35,24.6292,101.47,3.5,48.2,1.352,250.9,Strike-Slip,E,USGS,2.366
958,12,1,2020-11-20 10:37:14,28.3359,99.46,4.8,54.4,0.1003,434.5,Reverse,E,IMD,0.241
959,31,3,2021-01-28 11:02:31,26.5078,94.0929,2.8,66.1,1.4795,139.8,Strike-Slip,NE,NCS,2.071
960,48,6,2021-02-03 17:57:29,26.0509,94.3147,4.4,26.1,1.1601,53.2,Oblique,N,NCS,2.552
961,54,6,2022-01-29 00:01:35,31.1192,90.9265,6.8,39.9,0.8707,6.8,Reverse,NW,NCS,2.96
962,20,2,2024-04-05 03:40:33,23.5974,93.8489,7.1,51.8,0.2046,173.5,Reverse,N,ISR,0.726
963,6,1,2021-08-21 03:02:45,24.5639,97.1649,3.0,58.0,0.1655,34.4,Strike-Slip,E,USGS,0.248
964,55,7,2024-11-24 22:20:46,29.2079,94.6661,1.9,49.7,1.032,52.8,Oblique,NW,IMD,0.98
965,38,4,2022-09-01 21:51:11,28.8235,100.4282,2.2,37.0,0.7271,411.1,Normal,E,NCS,0.8
966,33,4,2018-02-18 03:49:14,23.8766,98.3958,3.2,4.8,0.4827,456.4,Strike-Slip,NE,USGS,0.772
967,27,3,2019-06-06 21:36:17,23.5674,91.2379,5.7,37.4,0.4287,121.8,Reverse,NE,NCS,1.222
968,49,6,2021-10-14 09:28:33,30.8417,99.0173,5.2,21.3,0.9018,92.4,Normal,NE,IMD,2.345
969,29,3,2022-06-24 15:47:12,27.8964,98.3718,3.7,45.5,0.8647,186.5,Reverse,NE,NCS,1.6
970,59,8,2020-01-27 18:18:19,26.2717,94.0641,6.1,61.3,1.24,191.6,Strike-Slip,NW,NCS,3.782
971,5,1,2019-03-02 11:50:13,23.7304,96.1696,1.9,21.5,1.0078,56.5,Strike-Slip,E,USGS,0.957
972,53,6,2022-01-24 20:24:18,26.6878,89.5355,5.9,56.1,0.4063,427.9,Oblique,E,USGS,1.199
973,42,5,2021-07-26 20:00:56,21.1329,98.5198,2.5,69.9,0.151,123.2,Strike-Slip,NE,NCS,0.189
974,52,6,2021-05-17 09:18:44,28.8283,99.7511,2.5,12.9,1.256,302.6,Normal,NE,ISR,1.57
975,6,1,2020-06-02 03:41:10,26.5219,96.4378,5.4,29.9,0.4926,481.7,Strike-Slip,E,ISR,1.33
976,30,3,2024-01-21 17:33:13,25.2885,91.3647,3.7,49.3,0.5904,171.7,Normal,E,IMD,1.092
977,53,6,2018-10-07 05:13:43,26.6473,91.6115,6.8,27.5,1.2624,397.2,Strike-Slip,N,NCS,4.292
978,33,4,2021-08-29 13:33:05,25.4088,100.9848,2.7,48.2,0.5559,385.4,Oblique,E,ISR,0.75
979,23,3,2022-07-01 02:50:59,29.3887,90.8007,6.8,20.4,0.8273,58.0,Oblique,NW,IMD,2.813
980,16,2,2024-08-04 20:41:56,23.7954,90.1919,3.5,9.6,0.7283,391.5,Strike-Slip,E,NCS,1.275
981,61,8,2022-10-29 00:34:46,25.1893,91.3159,2.8,35.9,0.4416,7.4,Strike-Slip,N,NCS,0.618
982,46,5,2021-07-28 01:33:29,24.9483,98.3658,5.4,35.3,0.1531,486.3,Strike-Slip,NE,IMD,0.413
983,13,2,2019-02-20 02:45:30,25.7506,99.4443,2.4,6.2,0.7851,95.8,Oblique,NW,ISR,0.942
984,39,4,2023-11-30 18:46:55,26.4397,90.8079,5.7,6.2,0.927,488.1,Strike-Slip,NW,NCS,2.642
985,41,5,2018-09-22 04:57:08,22.1812,94.2399,1.3,48.3,0.2263,111.9,Strike-Slip,NE,USGS,0.147
986,33,4,2019-12-19 16:28:14,21.876,100.7168,4.4,32.9,1.2556,380.1,Normal,NW,USGS,2.762
987,17,2,2023-10-01 01:49:24,23.5795,94.6992,3.6,39.0,1.2945,45.4,Reverse,NW,USGS,2.33
988,13,2,2021-07-22 07:13:36,26.0981,100.2956,2.9,66.2,0.0481,165.1,Reverse,N,ISR,0.07
989,4,1,2022-04-30 14:22:54,28.3714,91.8077,6.7,48.8,0.3459,421.4,Strike-Slip,NW,IMD,1.159
990,58,7,2022-08-05 10:32:56,28.8798,95.4418,1.2,22.9,0.8828,418.7,Strike-Slip,N,USGS,0.53
991,31,3,2021-04-10 13:02:30,29.007,96.123,5.3,52.1,0.8201,303.7,Oblique,NW,ISR,2.173
992,18,2,2019-12-03 02:08:28,27.3385,99.7152,1.2,23.9,0.363,381.1,Normal,NW,IMD,0.218
993,35,4,2022-06-11 10:50:02,21.9742,90.0538,3.4,23.2,0.3656,495.2,Reverse,N,ISR,0.622
994,14,2,2018-12-11 11:05:20,23.1035,92.6891,6.2,54.1,1.0932,151.8,Oblique,N,ISR,3.389
995,45,5,2021-07-17 22:16:12,27.5695,96.8137,2.6,38.1,0.7577,137.5,Strike-Slip,E,IMD,0.985
996,2,1,2019-01-23 14:14:23,24.1941,90.146,1.9,26.9,1.2691,329.3,Reverse,E,IMD,1.206
997,10,1,2023-01-13 18:52:45,25.164,99.2891,2.1,58.5,0.0375,131.1,Reverse,NE,USGS,0.039
998,55,7,2021-11-13 15:56:28,29.5899,95.6019,5.9,21.4,0.0299,451.0,Oblique,NE,IMD,0.088
999,23,3,2024-04-11 19:46:56,26.8014,92.7506,3.2,7.3,1.1696,234.4,Normal,E,IMD,1.871
1000,37,4,2023-07-08 02:42:10,26.6544,94.252,5.0,63.0,0.3541,265.9,Reverse,N,NCS,0.885
