alert_id,state_id,district_id,prediction_id,alert_type,issued_datetime,valid_from,valid_until,severity_level,population_notified,evacuations_triggered,status,dissemination_channels,language,delivery_success_rate
176,4,34,59,Drill,2021-03-11 04:15:16,2024-11-03 19:59:49,2020-09-08 11:20:20,Yellow,214452,23741,Active,Push Notification,Assamese,0.76
177,2,17,2141,All Clear,2022-07-24 14:52:40,2021-02-10 00:23:59,2023-03-17 01:07:48,Red,144573,44604,Superseded,Push Notification,Assamese,0.69
178,4,36,3953,All Clear,2019-07-10 06:17:57,2022-09-21 01:11:23,2022-02-11 23:46:19,Orange,133152,20096,Cancelled,Siren,Khasi,0.4
179,7,56,976,Emergency,2024-05-12 09:04:04,2024-08-30 00:51:31,2023-12-13 16:26:24,Yellow,497777,10603,Active,Push Notification,Manipuri,0.58
180,2,22,4511,Watch,2023-03-23 17:02:58,2021-04-23 21:40:22,2023-05-30 14:23:50,Green,2873,5969,Expired,Siren,Manipuri,0.6
181,1,5,2156,Early Warning,2019-11-21 00:23:17,2023-03-08 04:29:00,2018-04-28 07:14:31,Orange,379943,25187,Superseded,All,Khasi,0.66
182,5,46,4895,Drill,2018-06-28 12:45:14,2022-03-16 22:46:41,2021-09-25 20:07:42,Yellow,5715,13219,Cancelled,Push Notification,English,0.85
183,4,33,4226,All Clear,2023-12-11 00:11:12,2019-06-11 13:33:37,2023-09-26 02:54:02,Yellow,19006,23575,Expired,SMS,Hindi,0.36
184,2,18,3273,Emergency,2021-01-02 03:06:25,2022-12-26 21:18:16,2019-09-15 08:13:29,Red,271546,1007,Active,SMS,Manipuri,0.5
185,6,54,4581,Advisory,2022-12-17 02:35:29,2024-12-08 17:11:49,2020-05-09 01:55:10,Orange,118744,39738,Expired,Siren,Assamese,0.7
186,2,17,1434,All Clear,2021-06-18 22:09:28,2018-08-13 21:29:21,2022-04-13 07:00:45,Green,154372,22280,Active,All,Bengali,0.91
187,6,53,4710,Emergency,2020-02-17 03:54:04,2022-10-16 16:53:41,2022-02-11 14:03:31,Red,403784,15943,Cancelled,Siren,Khasi,0.62
188,4,38,225,Advisory,2022-02-06 10:18:01,2018-07-29 21:12:39,2021-04-03 22:11:07,Green,332321,14442,Expired,Radio,Assamese,0.97
189,4,34,4389,Watch,2018-01-31 05:00:48,2020-06-11 13:51:50,2018-10-16 23:17:09,Orange,209254,44151,Cancelled,SMS,Manipuri,0.95
190,3,31,2572,All Clear,2021-01-03 09:41:54,2020-04-15 23:44:41,2019-07-22 21:23:46,Yellow,496662,48900,Expired,Siren,Khasi,0.44
191,6,48,1983,Watch,2020-04-04 14:03:33,2019-09-22 23:22:12,2020-02-15 18:38:27,Yellow,438580,40540,Cancelled,Push Notification,Mizo,0.37
192,8,59,643,All Clear,2023-10-01 16:12:15,2018-01-21 13:53:48,2024-07-02 10:10:43,Red,449461,35486,Active,Siren,Bengali,0.73
193,3,32,4707,Watch,2020-05-03 13:34:47,2024-07-02 11:31:44,2022-05-08 00:53:11,Red,147040,26075,Expired,All,Hindi,0.34
194,6,52,3467,All Clear,2022-01-26 02:07:47,2020-12-14 23:44:31,2021-05-08 05:39:40,Green,451197,44979,Expired,Siren,English,0.79
195,3,30,2586,Early Warning,2023-11-12 07:15:49,2023-09-26 08:46:03,2019-10-17 18:50:12,Green,199029,38076,Active,Radio,Bengali,0.73
196,2,17,1534,Watch,2022-09-01 07:51:06,2020-04-17 00:32:01,2022-01-04 10:03:26,Orange,321532,22485,Cancelled,Push Notification,Assamese,0.6
197,3,27,3050,Advisory,2021-02-08 06:11:15,2021-11-01 08:47:23,2019-07-13 21:30:46,Red,299683,8594,Expired,SMS,Khasi,0.49
198,2,16,4550,Watch,2021-09-04 20:33:56,2019-03-30 02:53:49,2024-10-21 15:06:59,Red,387308,9800,Superseded,SMS,Hindi,0.6
199,1,9,4236,Emergency,2022-07-18 00:37:38,2020-07-21 04:10:12,2020-02-19 17:58:48,Orange,294822,37213,Active,Siren,English,0.78
200,1,4,1766,Emergency,2024-12-03 10:40:25,2023-05-11 21:55:50,2018-10-27 04:47:21,Orange,235953,48797,Cancelled,Radio,Bengali,0.55
201,4,36,2112,Emergency,2020-12-05 04:57:32,2019-01-12 16:07:21,2020-12-26 19:12:14,Green,454850,44537,Expired,All,Manipuri,0.75
202,4,35,1430,Advisory,2024-08-21 08:03:48,2020-10-07 00:29:19,2023-09-23 12:53:46,Orange,267719,31948,Superseded,SMS,Assamese,0.73
203,3,30,1187,Emergency,2019-06-05 15:20:15,2023-05-16 07:09:24,2023-03-18 09:09:10,Orange,299802,26527,Active,SMS,Hindi,0.54
204,2,21,2596,Drill,2023-07-22 20:11:09,2020-04-11 00:11:13,2023-02-24 20:46:30,Orange,338079,25916,Cancelled,Siren,Mizo,0.9
205,3,24,4809,Emergency,2022-06-07 11:46:49,2019-06-04 20:08:32,2019-07-26 07:32:54,Red,447953,1513,Expired,Push Notification,Khasi,0.48
206,6,48,656,Emergency,2019-10-17 05:20:54,2018-11-17 00:55:53,2018-10-24 21:00:07,Yellow,33545,31010,Active,SMS,Mizo,0.58
207,6,49,682,All Clear,2018-11-19 21:27:48,2019-04-28 10:05:44,2018-09-19 22:42:12,Orange,343420,25548,Cancelled,Push Notification,Hindi,0.82
208,3,29,1036,Early Warning,2019-02-12 20:43:50,2018-04-20 05:20:43,2023-08-24 13:48:34,Yellow,187187,21312,Superseded,Siren,Mizo,0.68
209,2,18,4494,Drill,2021-10-14 02:02:33,2022-08-03 12:11:45,2019-07-05 00:48:31,Yellow,309865,39163,Superseded,All,Assamese,0.67
210,5,41,4373,Emergency,2020-08-20 02:01:19,2022-08-04 16:34:19,2019-12-07 15:55:27,Orange,421998,5869,Superseded,Radio,Bengali,0.59
211,1,10,2487,All Clear,2018-02-02 19:05:56,2024-12-08 07:07:25,2024-06-13 22:27:27,Green,444668,8932,Cancelled,Radio,Assamese,0.67
212,5,45,4030,Advisory,2024-06-05 04:07:39,2018-01-29 08:58:32,2024-07-07 11:20:48,Red,225772,19196,Expired,SMS,Manipuri,0.56
213,3,27,4593,Watch,2021-09-20 01:00:47,2019-05-23 06:15:20,2024-01-31 05:38:23,Red,386562,42335,Superseded,Siren,Hindi,0.48
214,3,28,1963,Advisory,2022-05-25 01:14:17,2023-07-08 16:27:40,2024-04-27 04:38:39,Orange,278991,17617,Superseded,Push Notification,Mizo,0.35
215,1,9,2373,All Clear,2018-12-09 20:45:56,2021-11-07 16:46:19,2020-04-25 11:47:28,Red,367349,40812,Superseded,Push Notification,Bengali,0.31
216,1,4,4383,Early Warning,2018-03-10 18:11:54,2020-05-26 11:59:04,2020-04-16 08:38:39,Yellow,65656,46871,Superseded,SMS,Hindi,0.36
217,1,1,4044,Emergency,2019-11-06 18:43:03,2020-08-26 00:50:28,2024-09-07 03:55:39,Orange,419248,32662,Cancelled,Siren,Khasi,0.85
218,2,22,658,Early Warning,2024-05-20 22:31:26,2020-04-07 23:56:48,2024-08-06 20:52:22,Yellow,205842,4678,Superseded,Push Notification,Hindi,0.93
219,2,17,3126,Drill,2018-02-09 04:40:45,2020-02-13 11:58:45,2021-04-10 12:36:38,Green,404444,29029,Expired,SMS,Hindi,0.62
220,6,50,770,Emergency,2022-06-08 02:56:57,2021-04-23 23:06:38,2023-10-19 04:01:18,Yellow,163735,21172,Expired,SMS,Khasi,0.96
221,4,34,1001,Drill,2020-02-27 00:22:00,2020-07-17 09:07:07,2019-09-10 09:54:28,Red,189067,3413,Expired,SMS,Hindi,0.74
222,2,21,124,All Clear,2019-06-04 23:17:32,2019-01-07 17:43:12,2021-05-14 17:36:21,Orange,413838,15931,Active,SMS,Manipuri,0.85
223,3,31,4885,Early Warning,2019-04-27 13:02:13,2020-02-12 18:04:33,2019-05-05 22:50:56,Orange,262201,5990,Cancelled,SMS,English,0.55
224,1,10,4394,Watch,2024-09-25 00:00:03,2022-02-24 16:12:06,2019-12-24 21:28:40,Green,166162,36592,Cancelled,Siren,Khasi,0.44
225,5,45,3095,Advisory,2021-01-17 18:54:15,2018-05-03 16:28:45,2022-02-16 18:44:59,Yellow,370575,28672,Cancelled,All,Khasi,0.64
226,4,37,1529,Advisory,2022-08-16 23:17:09,2024-03-25 11:52:55,2021-12-26 06:02:30,Orange,144449,39235,Expired,SMS,Manipuri,0.41
227,2,19,2158,Emergency,2022-08-10 17:04:00,2018-01-03 05:40:26,2024-08-07 16:37:56,Orange,334609,33158,Superseded,Push Notification,English,0.73
228,3,24,1957,Drill,2020-09-23 08:41:05,2022-08-02 11:30:38,2024-12-19 16:46:29,Green,203256,12443,Superseded,All,Hindi,0.73
229,2,21,3358,Early Warning,2023-06-15 05:15:38,2018-10-27 01:23:23,2022-06-14 12:39:34,Orange,345548,4369,Active,Push Notification,Hindi,0.91
230,2,13,877,Early Warning,2022-02-16 23:49:54,2018-04-09 20:27:31,2022-11-10 01:45:15,Yellow,336562,25467,Superseded,All,Manipuri,0.79
231,2,17,403,All Clear,2021-02-12 05:20:09,2024-02-09 06:25:02,2018-08-09 04:44:45,Yellow,6960,13679,Superseded,SMS,Assamese,0.86
232,1,4,2957,Advisory,2022-09-30 16:58:43,2024-10-03 15:32:27,2024-01-11 00:39:06,Red,30666,40431,Cancelled,All,English,0.81
233,6,54,2490,All Clear,2018-08-31 03:16:56,2018-10-29 17:44:11,2018-11-11 11:53:30,Yellow,380298,15139,Superseded,Push Notification,Hindi,0.67
234,2,16,4670,All Clear,2023-04-27 19:36:54,2024-05-16 15:58:48,2022-10-01 02:03:17,Yellow,217776,48896,Active,All,Bengali,0.77
235,5,45,3499,Watch,2018-11-20 10:26:15,2022-09-05 16:23:50,2021-06-01 14:16:23,Yellow,264704,22119,Expired,All,Manipuri,0.61
236,3,23,2582,Advisory,2022-09-06 01:02:14,2021-07-05 02:32:38,2024-07-02 05:42:58,Orange,332100,28219,Cancelled,All,Hindi,0.69
237,2,14,3073,Advisory,2024-07-06 23:20:34,2021-11-06 13:38:52,2021-10-22 08:00:09,Orange,208289,12,Active,Radio,Manipuri,0.31
238,1,9,2473,Watch,2018-01-21 09:48:27,2019-10-30 10:20:59,2020-09-05 08:59:40,Orange,11477,45201,Cancelled,All,Manipuri,0.69
239,8,60,4683,Early Warning,2019-04-26 16:22:15,2021-12-01 07:39:39,2021-01-09 23:36:55,Green,81945,9070,Cancelled,Radio,Manipuri,0.47
240,2,17,2461,All Clear,2018-10-13 12:56:33,2019-11-07 13:17:54,2024-03-31 06:50:17,Red,40575,47420,Cancelled,Siren,Hindi,0.64
241,7,58,4721,All Clear,2024-12-21 03:29:13,2023-06-19 09:58:33,2020-07-22 06:56:40,Green,19693,47893,Superseded,SMS,Mizo,0.34
242,6,50,2740,Emergency,2020-12-16 23:33:22,2019-01-10 12:09:11,2024-07-21 12:26:47,Red,118965,48999,Active,Siren,English,0.51
243,1,3,2616,Advisory,2022-08-05 12:04:42,2022-04-10 21:46:44,2023-12-08 21:24:07,Yellow,115861,10039,Active,Siren,Assamese,0.83
244,4,37,4135,Emergency,2018-10-07 21:04:19,2020-06-19 07:47:19,2024-09-09 03:52:13,Yellow,206838,9700,Expired,Radio,English,0.63
245,6,48,404,Advisory,2022-08-31 01:12:20,2018-09-22 07:56:56,2021-05-23 04:19:47,Red,263199,28474,Expired,Push Notification,Assamese,0.69
246,3,32,3239,All Clear,2023-07-20 11:10:06,2023-03-29 20:03:11,2024-04-04 15:21:48,Yellow,274956,16137,Expired,SMS,Bengali,0.84
247,2,21,4719,Drill,2018-10-06 08:39:41,2021-07-08 22:54:47,2021-08-08 21:28:34,Green,191605,22826,Expired,Radio,Bengali,0.72
248,1,2,2498,All Clear,2019-06-10 20:35:12,2024-12-27 13:44:49,2024-10-30 04:48:36,Orange,231945,40840,Expired,Siren,English,0.95
249,2,15,1636,Watch,2023-10-31 08:05:16,2024-06-12 04:43:33,2024-03-13 07:54:32,Orange,447194,5623,Active,SMS,Hindi,0.96
250,8,60,1210,Early Warning,2024-12-23 01:37:12,2020-12-02 12:10:07,2023-11-26 13:07:17,Orange,421774,7292,Cancelled,Siren,Assamese,0.32
251,2,14,4408,All Clear,2019-10-21 06:34:07,2022-06-14 17:31:54,2024-05-20 06:32:06,Yellow,135711,35966,Superseded,All,Khasi,0.99
252,5,45,151,Advisory,2021-03-16 01:49:42,2019-06-14 03:57:12,2018-07-06 18:07:48,Green,149004,13152,Cancelled,SMS,Assamese,0.76
253,1,1,546,Drill,2021-04-22 11:28:57,2023-08-13 20:39:05,2021-01-24 03:53:09,Orange,453232,7070,Active,Radio,Mizo,0.92
254,3,25,1894,Advisory,2021-03-28 19:08:21,2022-02-14 19:01:45,2023-01-30 03:28:51,Green,278790,5768,Expired,Push Notification,Manipuri,0.98
255,4,36,177,All Clear,2018-05-04 12:09:14,2020-08-05 09:02:38,2020-11-02 08:45:17,Yellow,256965,25781,Expired,SMS,Bengali,0.78
256,3,23,2477,Early Warning,2020-01-04 20:42:12,2023-04-29 06:27:38,2020-03-11 13:57:57,Orange,460779,25373,Active,All,Bengali,0.46
257,2,22,3219,Early Warning,2023-08-04 00:22:57,2024-03-17 16:31:05,2021-04-02 11:25:42,Yellow,273106,44433,Expired,Siren,Hindi,0.7
258,3,28,2560,Emergency,2023-02-24 19:34:33,2022-08-12 15:52:45,2019-02-14 09:38:32,Orange,108500,42760,Expired,All,Manipuri,0.78
259,2,13,1132,Emergency,2020-08-18 00:35:24,2024-07-20 11:05:22,2019-03-27 23:20:49,Yellow,344154,37017,Expired,Radio,English,0.69
260,8,61,970,Watch,2019-07-27 02:07:00,2024-03-08 22:58:46,2018-04-02 14:26:15,Orange,401408,20885,Superseded,Siren,Bengali,0.61
261,8,60,2243,Early Warning,2019-04-18 02:44:20,2019-02-13 16:46:19,2019-07-28 23:41:50,Yellow,13835,49967,Cancelled,All,Manipuri,0.73
262,4,39,1903,Advisory,2019-12-19 10:04:28,2018-09-04 22:07:02,2023-11-08 23:31:58,Green,408953,31234,Expired,All,Mizo,0.72
263,5,46,3064,Emergency,2019-07-26 14:16:49,2022-01-12 04:35:15,2019-03-04 05:41:31,Red,85971,12665,Expired,SMS,Assamese,0.84
264,1,1,2211,Drill,2021-07-07 06:47:41,2023-09-17 18:40:13,2019-09-23 04:22:03,Yellow,397393,13406,Active,Push Notification,Assamese,0.91
265,3,32,2662,Emergency,2021-11-22 13:01:21,2021-06-11 21:03:15,2024-08-08 14:45:52,Yellow,22029,39841,Superseded,Radio,Assamese,0.73
266,6,48,4686,All Clear,2023-01-19 21:22:10,2018-12-06 15:12:48,2021-11-04 02:27:06,Green,239647,2779,Expired,All,Manipuri,0.58
267,6,48,322,All Clear,2022-09-29 17:11:48,2024-07-05 06:27:19,2023-05-14 08:33:50,Red,25945,12442,Cancelled,Siren,Assamese,0.92
268,6,50,2343,Emergency,2021-12-04 08:32:17,2020-07-03 17:31:32,2023-03-20 22:36:19,Yellow,481937,3574,Expired,Siren,Mizo,0.75
269,1,6,4102,All Clear,2018-12-18 14:41:07,2023-12-03 18:01:56,2022-08-25 15:04:01,Yellow,71039,25760,Superseded,Radio,Assamese,0.32
270,3,30,4836,Emergency,2024-01-24 01:52:16,2018-10-08 04:16:59,2020-02-16 23:29:15,Yellow,170008,45332,Expired,SMS,English,0.38
271,3,29,2974,Drill,2018-09-23 00:55:01,2024-09-23 18:12:00,2022-05-09 16:36:57,Red,321002,10479,Superseded,All,Assamese,0.33
272,1,11,2746,Watch,2022-10-23 22:06:28,2019-03-26 06:42:26,2019-07-10 17:16:21,Yellow,403359,46664,Active,Siren,Bengali,0.52
273,6,50,3656,Early Warning,2020-06-16 05:02:14,2019-02-13 18:38:49,2019-09-23 05:43:10,Yellow,1952,40800,Cancelled,SMS,Assamese,0.65
274,3,32,4453,All Clear,2024-11-13 16:10:34,2022-03-14 03:33:04,2020-01-10 01:29:44,Green,113804,38591,Superseded,Siren,Assamese,0.61
275,4,39,4917,All Clear,2018-01-21 10:07:12,2020-05-14 01:36:12,2023-04-10 13:06:19,Yellow,329686,36539,Expired,SMS,Hindi,0.4
276,5,42,2860,Early Warning,2018-04-25 02:07:12,2023-09-04 06:52:01,2022-12-02 01:43:00,Yellow,439460,39536,Cancelled,Radio,English,0.33
277,3,27,1461,All Clear,2019-05-17 06:01:34,2023-08-16 10:06:38,2023-11-19 10:59:32,Orange,367021,38991,Expired,Siren,Khasi,0.71
278,8,60,294,Advisory,2018-10-17 07:59:56,2021-02-19 02:31:40,2021-03-23 07:45:57,Orange,430154,4434,Superseded,All,English,0.5
279,1,9,1000,Advisory,2023-11-29 02:34:45,2022-06-26 11:54:01,2021-07-09 12:01:33,Orange,275165,13752,Expired,All,English,0.38
280,6,47,4334,Drill,2018-09-30 09:07:47,2023-11-10 13:47:04,2023-02-22 23:31:03,Red,489728,46321,Cancelled,Siren,Manipuri,0.89
281,2,17,4305,Watch,2022-11-22 21:44:48,2023-03-24 12:46:50,2022-10-15 01:03:24,Orange,260354,34059,Superseded,Siren,Mizo,0.43
282,5,40,1907,Watch,2024-01-11 12:04:52,2018-01-05 21:52:54,2019-01-03 06:09:47,Orange,12675,30466,Active,Push Notification,Mizo,0.73
283,3,27,3392,Advisory,2018-05-22 08:08:37,2022-10-08 03:36:30,2024-11-09 06:57:38,Orange,334335,13915,Active,Push Notification,Khasi,0.5
284,6,51,556,All Clear,2020-08-14 05:11:05,2022-09-05 18:29:43,2020-10-03 09:30:42,Orange,402245,401,Active,Radio,Bengali,0.58
285,4,37,239,Advisory,2019-06-30 15:51:15,2020-11-15 22:23:52,2023-09-21 07:13:04,Yellow,251290,31096,Active,Push Notification,Assamese,0.41
286,3,30,4399,Emergency,2020-11-07 03:35:12,2024-04-26 03:07:28,2018-06-24 01:19:26,Red,437935,34149,Cancelled,All,Khasi,0.77
287,4,36,4390,All Clear,2018-02-28 03:44:51,2023-10-31 18:05:06,2020-10-27 14:46:58,Yellow,419286,23173,Active,Push Notification,Bengali,0.89
288,2,22,3074,All Clear,2023-05-01 12:02:04,2023-02-25 19:27:06,2021-04-25 08:10:00,Yellow,98340,39006,Active,Radio,Khasi,0.9
289,5,46,260,Early Warning,2020-04-23 12:18:52,2022-03-25 07:03:53,2020-01-09 07:53:25,Red,194916,29616,Cancelled,Push Notification,Manipuri,0.51
290,1,8,3066,Watch,2024-09-04 17:39:56,2018-10-15 17:03:49,2021-10-10 18:11:41,Green,265386,1634,Superseded,All,Hindi,0.43
291,8,60,3961,Advisory,2024-03-25 14:45:51,2019-03-22 04:51:10,2024-07-18 16:41:28,Orange,457173,6439,Expired,Push Notification,Khasi,0.33
292,3,25,4280,Advisory,2018-12-26 21:21:26,2018-05-17 19:06:42,2023-11-05 14:20:04,Green,444761,38947,Active,Radio,Assamese,0.92
293,1,7,4265,Early Warning,2024-07-08 10:32:07,2022-11-30 09:58:56,2024-06-14 13:23:54,Orange,163752,41867,Expired,Radio,Hindi,0.43
294,2,18,4361,Drill,2020-09-18 13:31:59,2019-01-01 12:40:57,2020-04-27 02:34:17,Red,78387,10321,Cancelled,SMS,English,0.97
295,4,36,4212,All Clear,2018-11-15 01:39:19,2020-12-24 09:36:48,2022-09-03 19:40:21,Yellow,167077,17763,Expired,Radio,Manipuri,0.47
296,1,5,2551,All Clear,2023-03-21 08:11:41,2021-10-10 08:45:56,2018-06-07 14:25:06,Orange,68296,1900,Superseded,SMS,English,0.57
297,1,6,3494,Drill,2021-05-02 15:25:54,2023-01-27 02:01:48,2023-01-16 15:06:27,Yellow,330123,45228,Superseded,All,Bengali,0.52
298,6,53,1624,Emergency,2024-01-24 21:34:43,2022-10-31 01:26:20,2019-02-14 11:22:06,Green,48814,45783,Superseded,SMS,Assamese,0.52
299,5,42,3813,Watch,2022-01-01 22:26:36,2019-03-23 12:39:55,2023-04-01 18:32:11,Yellow,135393,23819,Superseded,Push Notification,Khasi,0.94
300,2,22,2661,Early Warning,2021-11-09 07:14:06,2018-07-23 01:58:56,2022-01-16 19:29:56,Red,59285,23032,Superseded,Siren,Mizo,0.42
301,6,50,2856,All Clear,2023-02-21 22:19:49,2018-11-16 19:10:54,2021-06-14 10:08:20,Yellow,428733,46810,Active,Radio,Manipuri,0.75
302,6,51,2475,Emergency,2022-07-14 04:23:18,2023-01-09 17:33:09,2021-07-08 12:27:46,Red,125182,40689,Expired,All,Hindi,0.98
303,3,25,542,Drill,2020-11-24 13:29:20,2023-01-11 01:55:55,2021-09-01 12:45:43,Yellow,411306,28531,Cancelled,All,Khasi,0.47
304,5,43,639,Early Warning,2024-04-16 03:12:08,2023-01-14 18:53:00,2023-01-26 22:36:37,Red,242797,21323,Active,Siren,Hindi,0.52
305,3,26,571,Drill,2023-02-02 17:26:17,2024-12-04 05:12:50,2023-01-27 23:12:38,Green,404506,24832,Cancelled,Siren,Khasi,0.76
306,1,6,1783,All Clear,2024-12-13 10:26:25,2024-06-03 16:01:25,2023-05-31 09:30:03,Yellow,424689,12,Expired,Push Notification,Assamese,0.67
307,3,25,4735,Watch,2021-10-21 06:38:57,2023-10-19 09:34:28,2020-09-10 15:14:12,Yellow,157247,37373,Cancelled,Siren,Khasi,0.99
308,3,23,732,All Clear,2022-12-16 11:16:22,2022-05-05 19:57:46,2021-06-09 19:08:37,Green,444505,8359,Cancelled,SMS,Bengali,0.93
309,8,62,436,Early Warning,2018-01-03 14:52:55,2020-05-26 19:02:46,2018-04-07 21:18:10,Orange,123434,28292,Superseded,Radio,Khasi,0.57
310,3,25,3566,Drill,2022-08-21 15:00:11,2019-06-23 18:23:41,2022-01-15 08:58:45,Yellow,73012,12335,Superseded,Radio,Mizo,0.59
311,2,19,1029,Early Warning,2019-02-22 04:27:08,2023-07-08 11:24:23,2018-02-18 19:15:30,Green,75595,47273,Superseded,Siren,Hindi,0.36
312,5,42,3407,All Clear,2021-11-17 19:57:38,2019-07-13 14:39:50,2021-11-12 18:05:56,Red,267180,27795,Superseded,Siren,Bengali,0.46
313,3,28,4953,Drill,2018-01-24 02:01:13,2020-01-06 13:21:24,2024-01-22 12:15:40,Red,263150,17645,Superseded,All,Manipuri,0.56
314,1,3,4655,Early Warning,2022-02-10 11:05:01,2022-12-08 19:58:35,2022-02-05 01:41:45,Orange,362119,5247,Expired,All,Mizo,0.99
315,6,50,2290,All Clear,2021-12-15 12:09:55,2023-03-11 10:09:43,2018-10-02 19:02:16,Green,128671,30962,Active,All,Mizo,0.71
316,5,40,433,Emergency,2020-12-03 08:39:33,2021-11-11 15:17:11,2022-05-12 18:55:54,Green,475133,30751,Cancelled,Siren,Bengali,0.97
317,6,52,2414,Early Warning,2020-06-17 12:56:40,2023-11-30 10:46:14,2023-01-31 19:00:31,Yellow,393014,19927,Cancelled,SMS,Khasi,0.63
318,1,11,4693,Drill,2018-06-10 09:03:26,2023-04-24 16:27:00,2018-03-26 19:29:34,Orange,150474,31769,Active,Push Notification,Manipuri,0.35
319,6,51,2277,All Clear,2020-02-23 02:16:59,2020-05-22 22:47:09,2020-05-05 01:40:30,Yellow,449864,16839,Active,SMS,Manipuri,0.42
320,4,38,1239,Advisory,2023-08-10 22:12:24,2024-11-14 20:58:05,2019-06-29 22:43:28,Red,137071,45925,Expired,Siren,Hindi,0.86
321,7,56,272,Watch,2020-12-01 04:35:56,2023-01-25 06:59:08,2024-12-28 00:09:55,Green,80919,32502,Superseded,Siren,Hindi,0.76
322,6,47,1371,Early Warning,2019-10-18 02:37:06,2023-06-19 10:27:31,2020-04-01 10:45:24,Orange,396191,7601,Active,Push Notification,Assamese,0.58
323,2,20,3902,Emergency,2024-05-07 05:01:00,2023-10-25 14:11:47,2024-01-02 05:55:53,Yellow,204609,31102,Cancelled,Push Notification,Manipuri,0.91
324,1,1,2366,Emergency,2024-10-13 03:40:16,2023-10-10 00:08:07,2020-09-07 19:26:59,Red,278105,44752,Active,SMS,Manipuri,0.75
325,8,62,3538,Advisory,2023-03-12 17:06:11,2020-04-19 20:58:35,2020-04-09 19:30:38,Orange,420744,6440,Cancelled,All,Assamese,0.62
326,5,44,1981,All Clear,2024-03-31 10:22:46,2020-11-14 06:51:34,2023-10-07 14:19:43,Yellow,362004,11791,Cancelled,All,English,0.77
327,6,54,557,Early Warning,2018-02-07 03:54:27,2022-06-20 22:32:33,2018-11-19 19:53:18,Red,359499,29225,Cancelled,Push Notification,Khasi,0.5
328,2,13,279,Early Warning,2018-03-15 15:14:07,2023-01-20 22:11:00,2023-08-03 00:03:20,Green,468796,14209,Active,SMS,English,0.9
329,1,9,3080,Early Warning,2023-08-02 08:19:51,2023-12-02 07:41:41,2019-07-27 11:38:41,Yellow,132920,19304,Superseded,SMS,Khasi,0.62
330,2,18,3498,Advisory,2023-11-21 15:46:30,2019-05-19 05:03:44,2024-08-22 15:32:42,Orange,38895,18172,Active,Siren,Assamese,0.53
331,1,4,2116,Watch,2024-11-30 06:49:30,2021-09-30 19:38:27,2018-08-04 14:43:32,Orange,257903,13151,Superseded,Push Notification,Khasi,0.64
332,1,10,4429,Watch,2024-07-16 06:58:21,2023-03-23 12:38:41,2023-06-22 18:46:14,Red,55805,28939,Cancelled,SMS,English,0.35
333,4,37,2053,Early Warning,2024-08-11 19:00:12,2022-03-27 07:18:17,2019-04-08 11:22:44,Red,342389,41965,Active,SMS,Khasi,0.57
334,1,10,2702,All Clear,2021-04-30 19:42:25,2024-01-08 10:54:05,2024-07-23 09:13:40,Green,257357,31335,Superseded,Siren,Mizo,0.81
335,6,52,575,Early Warning,2022-08-06 02:54:58,2021-04-09 08:43:16,2023-11-12 11:02:53,Yellow,428955,31592,Active,All,Manipuri,0.95
336,3,23,2732,Emergency,2023-10-20 09:21:27,2018-06-21 11:36:46,2023-05-19 09:39:22,Orange,339353,5941,Cancelled,All,Mizo,0.97
337,1,6,3766,Drill,2024-06-20 15:29:29,2019-09-24 01:45:36,2019-07-03 17:36:55,Orange,290804,2577,Superseded,Push Notification,Bengali,0.79
338,7,58,875,Emergency,2023-05-14 06:12:56,2018-09-21 15:48:18,2023-05-21 00:20:12,Orange,229729,48190,Expired,Push Notification,English,0.44
339,6,47,4858,Emergency,2020-01-11 22:44:24,2018-07-15 17:04:14,2024-09-28 22:55:00,Red,283504,42166,Cancelled,Siren,Manipuri,0.98
340,6,52,3681,Advisory,2018-02-21 00:14:10,2018-06-24 03:43:22,2020-11-15 06:07:26,Green,413122,47252,Active,Siren,English,0.45
341,5,42,4286,Drill,2021-11-25 02:34:16,2022-12-05 23:08:50,2019-12-25 20:40:11,Yellow,484969,4720,Active,Push Notification,Assamese,0.76
342,3,31,376,Early Warning,2020-01-24 23:43:20,2019-06-20 03:49:00,2023-05-20 14:39:26,Yellow,26292,20141,Active,Siren,Manipuri,0.42
343,4,38,524,Early Warning,2024-12-15 19:36:03,2022-03-25 13:42:20,2023-01-23 12:43:51,Green,419097,40345,Expired,SMS,Mizo,0.44
344,2,22,3294,Drill,2020-10-04 08:42:35,2022-11-25 11:12:46,2022-08-24 00:07:15,Green,72100,21075,Expired,SMS,Manipuri,0.42
345,1,5,990,Emergency,2020-04-30 22:58:09,2019-06-07 02:46:46,2023-12-04 07:34:36,Yellow,194048,36268,Expired,Siren,Hindi,0.95
346,1,3,1093,Watch,2018-11-07 14:08:34,2018-02-18 13:28:52,2022-02-21 22:55:36,Red,42421,416,Active,Push Notification,English,0.79
