anomaly_id,sensor_id,slope_id,state_id,district_id,anomaly_type,detected_datetime,anomaly_score,severity,magnitude,duration_minutes,status,investigation_start,resolution_datetime,detection_method
160,186,183,5,40,Rainfall Anomaly,2022-11-02 00:32:38,0.736,Medium,107.31,493.1,False Alarm,2023-12-29 16:21:08,2024-06-18 00:20:37,LSTM Autoencoder
161,293,235,7,55,Pore Pressure Spike,2022-04-30 03:24:08,0.898,Critical,66.56,4431.1,False Alarm,2021-03-10 03:33:27,2024-12-07 17:52:20,Statistical
162,210,418,1,9,Ground Cracking,2023-02-03 20:24:11,0.888,Low,390.48,4758.1,False Alarm,2022-12-19 08:06:42,2021-02-27 08:38:05,Isolation Forest
163,131,244,2,20,Ground Cracking,2021-08-03 12:10:40,0.654,Low,212.97,477.4,Resolved,2022-07-30 10:40:30,2020-10-01 00:38:38,Statistical
164,262,401,6,51,Seismic Signal,2023-11-10 19:45:38,0.863,Medium,209.53,147.3,Open,2018-05-07 19:57:30,2024-12-02 08:51:05,Statistical
165,219,492,6,49,Rainfall Anomaly,2020-12-10 18:44:42,0.601,Critical,368.52,1119.7,Investigating,2023-06-18 13:50:42,2018-11-17 02:41:58,Isolation Forest
166,64,444,8,59,Slope Deformation,2019-07-27 19:35:49,0.636,Low,214.01,3533.4,Resolved,2022-11-26 20:54:39,2023-08-28 16:38:22,Isolation Forest
167,82,201,3,30,Vegetation Loss,2019-01-27 07:31:35,0.633,Low,270.39,3671.5,Open,2020-10-12 13:11:16,2018-08-27 13:38:36,LSTM Autoencoder
168,284,199,1,5,Sudden Displacement,2023-04-15 08:37:56,0.965,Medium,1.6,853.3,Open,2020-08-18 21:24:25,2022-11-19 11:14:39,Rule-Based
169,176,386,1,5,Sudden Displacement,2020-09-23 13:57:57,0.874,High,332.71,1825.5,Resolved,2020-09-07 15:03:39,2021-08-17 22:27:13,LSTM Autoencoder
170,126,299,3,23,Vegetation Loss,2019-08-18 15:30:16,0.951,Low,247.26,3480.2,False Alarm,2019-01-06 12:19:17,2024-07-13 06:07:58,Isolation Forest
171,50,278,2,20,Sensor Outlier,2019-08-10 10:58:08,0.973,Critical,432.19,2581.8,Open,2021-06-27 11:42:08,2024-05-06 11:49:54,Isolation Forest
172,135,170,6,49,Pore Pressure Spike,2021-10-04 01:23:05,0.899,Critical,82.79,3692.9,Open,2018-01-23 08:52:33,2022-12-21 04:24:26,LSTM Autoencoder
173,77,322,2,15,Ground Cracking,2021-01-14 19:47:34,0.518,High,414.83,1333.5,Investigating,2023-02-14 16:20:18,2022-06-27 08:02:13,Isolation Forest
174,47,499,6,51,Sensor Outlier,2021-11-30 11:54:09,0.907,Critical,231.79,187.5,Open,2024-01-25 04:39:04,2018-03-21 23:10:01,LSTM Autoencoder
175,197,117,8,61,Vegetation Loss,2018-03-30 09:53:18,0.631,Low,256.14,3970.6,Open,2023-07-16 13:20:30,2018-03-10 01:01:51,LSTM Autoencoder
176,237,330,3,29,Vegetation Loss,2020-01-04 04:04:50,0.58,High,406.12,481.0,Resolved,2021-10-11 14:45:17,2020-07-25 11:44:16,Isolation Forest
177,147,227,3,27,Ground Cracking,2022-09-14 07:29:20,0.65,Low,326.77,457.2,Investigating,2020-10-12 00:01:50,2018-10-02 11:21:04,Statistical
178,24,189,1,5,Seismic Signal,2021-06-18 14:35:22,0.529,Low,93.29,4004.7,Open,2020-09-25 23:25:47,2022-01-29 07:40:26,LSTM Autoencoder
179,297,202,3,31,Pore Pressure Spike,2022-11-03 04:51:36,0.552,High,28.13,4334.0,Resolved,2019-03-26 12:31:38,2021-12-23 14:43:22,Isolation Forest
180,192,379,3,30,Vegetation Loss,2022-01-22 21:56:51,0.55,Critical,410.78,2744.2,Open,2021-06-04 11:41:25,2020-09-19 16:04:29,Statistical
181,36,212,3,25,Slope Deformation,2020-03-26 08:36:14,0.814,Low,268.63,3126.8,Open,2020-12-17 18:49:48,2018-10-12 22:19:42,Rule-Based
182,115,410,1,10,Vegetation Loss,2020-10-16 06:22:32,0.996,Critical,444.23,1044.4,Open,2020-05-18 20:23:12,2024-12-28 03:10:53,Rule-Based
183,169,494,3,29,Pore Pressure Spike,2020-12-31 08:01:09,0.583,High,322.83,3782.8,Investigating,2019-07-27 05:04:03,2021-09-01 03:41:51,Rule-Based
184,43,483,5,46,Sudden Displacement,2018-04-06 02:32:03,0.563,High,264.18,699.8,Resolved,2023-07-31 07:58:29,2023-06-01 20:33:17,LSTM Autoencoder
185,258,487,7,56,Vegetation Loss,2018-01-11 12:03:44,0.635,Medium,151.95,467.5,Investigating,2024-09-07 01:11:24,2019-08-06 06:07:50,Rule-Based
186,66,272,3,28,Sudden Displacement,2021-04-12 09:17:56,0.87,Medium,356.47,1701.6,Investigating,2018-12-20 18:18:42,2022-01-25 00:57:21,Rule-Based
187,157,445,4,39,Ground Cracking,2018-12-02 09:01:59,0.995,High,114.35,690.6,Investigating,2024-09-28 09:12:20,2024-07-20 13:33:30,Isolation Forest
188,245,391,6,50,Sensor Outlier,2019-10-30 08:17:04,0.945,Medium,80.26,358.9,Open,2023-05-13 01:05:24,2021-04-07 13:37:44,Isolation Forest
189,15,343,5,40,Sensor Outlier,2024-11-14 21:06:55,0.881,High,115.35,1164.6,Resolved,2018-03-05 11:13:48,2019-09-22 04:45:51,LSTM Autoencoder
190,89,267,1,11,Sensor Outlier,2024-05-29 13:55:39,0.958,High,178.09,2280.4,False Alarm,2022-11-27 09:06:17,2018-03-13 06:53:28,LSTM Autoencoder
191,195,72,1,8,Seismic Signal,2019-03-23 07:33:36,0.691,High,7.72,2068.7,Investigating,2024-12-28 19:49:48,2023-07-27 09:22:06,Statistical
192,38,69,1,3,Rainfall Anomaly,2020-02-01 05:38:49,0.72,Medium,273.95,1619.7,False Alarm,2021-03-09 18:51:49,2021-01-10 00:24:53,Statistical
193,2,46,6,49,Sensor Outlier,2020-08-02 01:39:17,0.93,High,207.99,456.1,Open,2022-07-04 03:23:11,2024-07-10 01:01:57,Isolation Forest
194,120,461,2,19,Pore Pressure Spike,2024-02-29 03:50:39,0.952,Medium,27.07,3205.5,Investigating,2023-01-10 04:11:41,2019-10-18 06:50:17,Rule-Based
195,282,7,2,21,Rainfall Anomaly,2018-06-26 15:52:43,0.805,High,235.87,993.9,Investigating,2019-07-18 13:45:11,2020-03-04 16:33:43,Isolation Forest
196,127,439,3,30,Rainfall Anomaly,2023-09-28 10:16:45,0.759,High,194.09,2544.1,False Alarm,2024-10-04 03:50:46,2020-09-12 03:12:11,LSTM Autoencoder
197,91,161,7,55,Rainfall Anomaly,2020-10-10 10:52:43,0.936,Medium,383.19,2432.3,Resolved,2019-03-12 17:45:58,2023-04-13 07:40:08,Statistical
198,167,358,2,22,Sensor Outlier,2022-05-07 00:31:58,0.667,Critical,433.29,536.6,Open,2018-02-27 23:38:07,2024-02-21 13:39:34,Isolation Forest
199,183,186,2,16,Sudden Displacement,2024-07-27 11:09:37,0.615,Critical,28.45,2895.9,Resolved,2021-07-12 14:56:56,2024-07-18 05:39:48,Isolation Forest
200,133,455,5,43,Sudden Displacement,2022-11-11 19:40:02,0.63,Low,256.93,4177.4,False Alarm,2021-11-16 04:34:02,2023-03-18 03:34:04,Rule-Based
201,217,436,2,15,Slope Deformation,2022-05-25 11:32:01,0.565,High,421.05,4905.2,Open,2020-05-28 08:49:55,2018-10-01 21:39:46,Rule-Based
202,118,158,1,3,Slope Deformation,2021-10-25 17:35:38,0.794,Critical,340.41,3997.1,Investigating,2023-11-02 01:08:00,2020-06-23 23:08:55,Isolation Forest
203,281,435,8,59,Pore Pressure Spike,2018-09-06 02:18:28,0.848,High,212.13,3577.0,Resolved,2018-10-21 15:04:18,2019-06-09 04:45:33,Rule-Based
204,126,299,3,23,Vegetation Loss,2022-03-09 00:53:21,0.711,Low,416.98,710.8,False Alarm,2024-10-07 17:08:55,2018-10-19 16:55:46,Isolation Forest
205,295,340,2,16,Seismic Signal,2018-07-26 02:57:46,0.771,Medium,11.21,74.5,Investigating,2024-03-13 15:26:52,2021-06-05 15:43:51,Isolation Forest
206,298,154,6,50,Sudden Displacement,2024-07-19 10:29:43,0.753,Low,438.85,430.7,Investigating,2024-12-09 20:34:19,2023-04-26 12:34:45,LSTM Autoencoder
207,47,499,6,51,Slope Deformation,2019-08-19 21:59:39,0.543,Low,115.54,434.3,Investigating,2023-01-20 15:13:45,2023-03-27 13:08:03,Isolation Forest
208,62,298,6,47,Slope Deformation,2019-07-21 19:33:33,0.983,High,317.68,3395.1,False Alarm,2023-03-24 16:37:58,2019-11-12 04:23:35,Isolation Forest
209,208,328,1,8,Seismic Signal,2024-10-11 18:32:24,0.583,High,349.04,1635.7,Resolved,2022-04-27 05:47:34,2018-07-17 15:41:04,Statistical
210,25,363,1,9,Slope Deformation,2020-08-14 06:40:27,0.89,Low,89.6,301.8,False Alarm,2019-12-25 16:52:35,2018-10-27 14:02:52,Isolation Forest
211,74,191,2,19,Ground Cracking,2018-06-18 00:21:57,0.979,High,197.97,3252.3,False Alarm,2020-02-21 22:55:54,2022-09-23 06:03:27,Statistical
212,240,27,5,45,Rainfall Anomaly,2018-10-21 10:52:03,0.844,Medium,418.62,4394.9,Investigating,2019-05-09 23:52:41,2018-08-17 18:00:18,Isolation Forest
213,159,178,1,12,Ground Cracking,2021-06-16 15:36:10,0.971,High,247.18,4805.1,Resolved,2020-01-08 20:06:48,2023-06-01 00:25:21,Rule-Based
214,268,41,5,43,Sensor Outlier,2020-05-05 02:21:35,0.648,Low,118.82,336.3,False Alarm,2022-01-08 06:47:18,2023-02-02 20:10:21,Isolation Forest
215,49,5,4,35,Seismic Signal,2023-01-24 19:36:35,0.83,High,441.17,797.8,Open,2022-05-19 23:08:44,2024-11-05 15:18:06,Rule-Based
216,214,299,1,3,Rainfall Anomaly,2021-08-24 17:16:55,0.786,Medium,318.31,2374.6,Resolved,2023-08-27 03:14:47,2019-10-13 21:17:07,LSTM Autoencoder
217,154,195,1,8,Ground Cracking,2022-01-26 17:25:51,0.682,Low,458.17,469.4,Investigating,2021-04-14 12:52:57,2020-03-24 01:45:20,Rule-Based
218,177,75,3,26,Seismic Signal,2019-08-08 18:50:56,0.943,Medium,356.59,14.9,False Alarm,2024-06-06 08:22:59,2020-04-08 14:49:29,Statistical
219,73,405,2,19,Sensor Outlier,2018-01-22 03:27:09,0.892,Medium,280.33,3699.7,Open,2021-03-17 00:05:29,2019-02-15 13:02:09,Isolation Forest
220,181,115,8,59,Pore Pressure Spike,2019-03-02 01:22:08,0.823,High,414.86,807.6,Open,2018-11-15 14:50:03,2024-12-24 01:03:03,Statistical
221,223,79,7,56,Slope Deformation,2020-08-18 23:03:26,0.787,Low,476.62,3528.2,False Alarm,2020-10-10 00:40:51,2024-10-20 21:50:06,Isolation Forest
222,219,492,6,49,Sensor Outlier,2021-05-17 23:44:57,0.776,Low,266.52,651.4,Investigating,2021-05-22 09:23:52,2018-08-24 11:37:34,Rule-Based
223,39,80,1,3,Slope Deformation,2023-05-24 02:43:13,0.522,Critical,104.33,1340.2,Investigating,2022-05-26 23:07:11,2018-07-21 08:41:45,Rule-Based
224,242,432,2,17,Rainfall Anomaly,2022-08-08 01:54:15,0.645,High,159.01,3691.9,Investigating,2022-09-28 16:51:01,2023-04-17 09:00:50,Statistical
225,152,301,5,43,Vegetation Loss,2023-10-28 03:12:51,0.517,Low,275.63,2635.9,Resolved,2023-01-05 19:41:47,2021-09-30 02:37:28,Statistical
226,116,432,4,34,Rainfall Anomaly,2018-01-26 19:16:12,0.642,Low,349.12,2272.3,Open,2024-07-26 22:45:54,2022-04-21 05:38:38,Isolation Forest
227,27,383,2,19,Sudden Displacement,2019-03-10 18:49:53,0.8,Medium,101.65,590.4,Resolved,2018-12-03 21:46:09,2023-08-24 03:31:08,Statistical
228,137,66,2,17,Ground Cracking,2023-04-01 02:12:14,0.721,Medium,373.11,3946.2,False Alarm,2024-10-13 18:05:51,2023-06-29 16:55:26,Isolation Forest
229,59,172,3,23,Rainfall Anomaly,2020-07-13 16:09:15,0.843,Medium,362.92,2612.8,Resolved,2020-06-10 16:22:23,2020-01-10 04:40:40,Rule-Based
230,73,405,2,19,Sensor Outlier,2024-11-16 18:56:09,0.81,Medium,169.42,240.5,False Alarm,2024-02-23 03:30:40,2024-06-26 18:54:22,Isolation Forest
231,271,247,7,56,Pore Pressure Spike,2020-01-19 21:12:05,0.872,Low,436.31,1713.2,False Alarm,2023-11-27 15:41:50,2024-04-22 17:30:13,Rule-Based
232,157,445,4,39,Ground Cracking,2019-07-02 23:07:29,0.722,Low,16.49,3390.5,Resolved,2020-02-11 23:17:57,2021-02-19 01:29:49,Rule-Based
233,68,217,3,30,Seismic Signal,2020-07-29 12:00:19,0.96,Low,118.71,1809.9,False Alarm,2019-03-02 13:20:12,2019-05-08 13:56:03,LSTM Autoencoder
234,69,467,5,42,Pore Pressure Spike,2023-05-28 23:13:53,0.652,High,163.16,2318.4,Open,2020-03-25 20:24:10,2020-01-10 18:55:37,Isolation Forest
235,278,468,3,28,Seismic Signal,2021-04-22 14:36:55,0.683,Low,301.44,4596.3,Open,2019-01-12 19:19:49,2020-03-28 05:04:34,Isolation Forest
236,206,186,7,55,Pore Pressure Spike,2020-07-01 08:15:59,0.561,Medium,167.53,3342.9,Investigating,2023-03-17 14:33:53,2022-10-22 19:41:35,LSTM Autoencoder
237,134,410,1,3,Sensor Outlier,2024-01-07 04:44:35,0.956,Critical,184.42,718.5,Investigating,2021-02-06 18:43:25,2021-11-28 12:21:47,Rule-Based
238,121,286,3,24,Vegetation Loss,2018-07-17 15:22:14,0.844,High,355.01,2929.8,Resolved,2019-04-30 02:32:54,2019-06-13 12:47:26,Statistical
239,10,76,2,17,Ground Cracking,2019-10-11 03:21:10,0.623,Medium,169.88,2894.0,Investigating,2022-12-22 08:08:24,2021-08-16 02:49:44,Statistical
240,185,138,5,46,Sudden Displacement,2023-11-20 00:24:50,0.764,Medium,367.94,498.1,Resolved,2023-09-02 15:42:07,2021-11-05 01:09:37,LSTM Autoencoder
241,232,29,2,22,Seismic Signal,2023-01-29 09:46:43,0.715,High,93.3,3945.1,Resolved,2024-11-11 04:58:15,2023-06-25 23:18:28,Rule-Based
242,180,204,3,25,Ground Cracking,2024-12-09 10:45:18,0.943,Medium,221.85,3570.8,Open,2018-07-17 06:03:33,2020-12-12 06:15:12,Statistical
243,282,7,2,21,Pore Pressure Spike,2022-02-05 09:34:28,0.983,Medium,411.62,2934.8,Resolved,2023-10-16 07:12:19,2018-11-02 04:07:43,Statistical
244,268,41,5,43,Seismic Signal,2021-04-03 22:49:29,0.517,Low,300.32,1890.1,Open,2023-06-09 04:47:36,2024-05-24 06:45:44,LSTM Autoencoder
245,198,18,3,29,Sensor Outlier,2018-12-17 05:56:25,0.528,High,225.25,1035.1,Investigating,2023-02-01 14:35:55,2019-06-03 22:12:28,Rule-Based
246,164,18,2,17,Ground Cracking,2024-06-30 16:32:51,0.824,Low,424.94,2988.2,Resolved,2019-03-14 04:17:10,2020-09-09 12:23:46,Statistical
247,148,408,2,22,Seismic Signal,2021-09-19 06:25:19,0.855,Low,476.29,3705.7,Investigating,2019-09-10 02:27:47,2019-10-24 17:29:48,LSTM Autoencoder
248,56,415,6,50,Sudden Displacement,2023-08-30 22:53:45,0.879,Critical,129.12,1214.1,Open,2023-03-10 16:22:40,2021-04-04 22:50:49,LSTM Autoencoder
249,159,178,1,12,Sensor Outlier,2022-09-04 05:01:14,0.62,High,143.47,731.7,False Alarm,2022-07-03 15:02:19,2020-04-15 18:23:56,Isolation Forest
250,124,278,6,52,Seismic Signal,2018-03-07 08:35:22,0.639,High,122.84,2731.6,False Alarm,2019-10-19 03:45:23,2021-01-14 12:23:20,Isolation Forest
251,190,209,2,16,Pore Pressure Spike,2018-09-12 06:55:54,0.812,Critical,496.21,50.8,Open,2019-10-29 02:26:43,2022-09-09 23:37:30,Isolation Forest
252,256,147,5,41,Pore Pressure Spike,2021-11-09 19:48:19,0.666,Critical,252.54,2072.0,False Alarm,2022-12-05 03:06:51,2019-01-22 23:14:54,Rule-Based
253,114,274,3,30,Pore Pressure Spike,2019-07-13 06:06:55,0.829,Low,204.98,1676.3,Open,2019-01-24 04:34:59,2021-09-13 02:48:47,Statistical
254,60,207,1,11,Ground Cracking,2024-12-16 08:45:08,0.974,Low,120.27,4170.0,Resolved,2024-07-16 13:47:10,2024-11-05 19:18:54,LSTM Autoencoder
255,265,356,5,43,Slope Deformation,2021-04-26 06:45:00,0.886,Medium,134.35,2386.2,Resolved,2018-02-23 10:15:17,2021-09-17 08:55:29,Statistical
256,289,212,4,37,Pore Pressure Spike,2020-12-09 13:10:27,0.911,Critical,105.83,399.8,Open,2022-02-18 01:32:30,2022-05-24 08:35:44,Rule-Based
257,232,29,2,22,Sensor Outlier,2020-06-21 04:18:50,0.615,Medium,386.82,3818.7,Open,2020-01-02 04:49:13,2018-11-30 16:05:09,Isolation Forest
258,179,374,4,39,Slope Deformation,2023-09-15 09:53:03,0.715,Critical,383.93,2441.0,False Alarm,2021-02-04 07:04:38,2024-01-24 13:59:33,Isolation Forest
259,169,494,3,29,Sensor Outlier,2023-04-22 12:47:27,0.738,Low,209.51,4676.7,False Alarm,2023-07-21 19:06:42,2021-10-02 02:24:15,Statistical
260,292,466,2,15,Pore Pressure Spike,2024-01-13 15:04:33,0.628,Low,343.38,3431.6,False Alarm,2021-08-20 22:56:58,2024-09-11 18:56:34,LSTM Autoencoder
261,122,327,5,46,Seismic Signal,2019-03-09 19:01:38,0.658,Low,163.24,1322.6,Investigating,2022-11-06 07:27:34,2019-01-12 21:50:46,Statistical
262,277,258,3,31,Slope Deformation,2024-01-30 17:30:22,0.952,High,63.08,4048.3,Resolved,2021-05-29 19:19:56,2020-07-03 18:08:34,Statistical
263,265,356,5,43,Slope Deformation,2024-02-09 23:30:16,0.598,Critical,186.01,2020.5,Resolved,2022-04-03 01:47:50,2019-09-28 18:44:45,Isolation Forest
264,192,379,3,30,Vegetation Loss,2023-10-13 07:36:36,0.715,Critical,171.24,508.1,False Alarm,2020-11-03 23:04:34,2022-10-24 23:36:10,Rule-Based
265,48,202,3,30,Ground Cracking,2018-04-21 08:33:56,0.768,Low,262.72,3689.6,Investigating,2018-04-03 12:36:57,2018-08-25 16:34:37,Rule-Based
266,72,414,1,5,Rainfall Anomaly,2024-11-15 02:23:23,0.593,High,416.22,3615.3,Investigating,2018-03-12 14:17:08,2019-10-11 19:49:20,Isolation Forest
267,178,262,1,11,Seismic Signal,2022-02-16 21:55:17,0.996,Critical,96.68,328.7,False Alarm,2021-01-03 15:39:06,2023-03-23 12:59:43,Statistical
268,287,429,6,52,Rainfall Anomaly,2019-10-07 12:48:49,0.603,Medium,165.94,2295.0,Investigating,2024-02-15 10:10:26,2018-11-14 01:26:37,Isolation Forest
269,176,386,1,5,Slope Deformation,2022-12-21 22:55:22,0.786,Low,479.4,3592.1,False Alarm,2023-06-24 02:26:40,2021-09-04 00:05:51,Rule-Based
270,48,202,3,30,Rainfall Anomaly,2024-01-13 01:53:46,0.987,Critical,482.59,969.0,Open,2019-01-02 22:05:34,2020-11-16 22:36:43,Statistical
271,179,374,4,39,Seismic Signal,2020-05-20 15:00:12,0.793,Critical,449.34,4200.7,Open,2020-09-09 21:20:20,2019-01-25 18:48:47,LSTM Autoencoder
272,73,405,2,19,Sensor Outlier,2020-06-27 04:34:01,0.899,Medium,350.44,1179.3,False Alarm,2024-11-27 17:26:22,2019-03-28 11:15:25,Isolation Forest
273,196,140,7,55,Vegetation Loss,2022-10-11 02:16:52,0.689,High,291.56,4497.0,Resolved,2020-03-16 17:30:51,2019-04-18 03:19:12,LSTM Autoencoder
274,237,330,3,29,Vegetation Loss,2021-05-15 03:57:35,0.962,High,43.88,3752.3,Resolved,2019-04-21 23:30:22,2021-01-09 09:26:51,LSTM Autoencoder
275,44,34,5,41,Slope Deformation,2020-12-08 23:38:31,0.672,Critical,5.19,87.5,Resolved,2022-04-02 11:20:40,2018-03-18 09:47:59,Isolation Forest
276,6,186,7,55,Ground Cracking,2022-11-14 14:20:58,0.967,Medium,268.21,4386.6,Investigating,2021-04-26 16:39:24,2021-12-07 17:16:20,Statistical
277,122,327,5,46,Slope Deformation,2020-10-16 10:05:21,0.577,Medium,259.75,806.6,Investigating,2019-01-05 16:39:35,2022-07-11 22:27:37,Isolation Forest
278,222,73,6,50,Rainfall Anomaly,2023-07-22 12:57:17,0.522,Low,353.09,4381.1,Open,2021-09-27 09:19:35,2022-01-16 13:00:19,LSTM Autoencoder
279,297,202,3,31,Sensor Outlier,2018-10-06 09:53:59,0.695,High,472.85,4221.6,Investigating,2021-07-21 04:23:48,2021-07-25 15:24:06,Rule-Based
280,27,383,2,19,Sensor Outlier,2019-01-12 09:59:19,0.719,High,281.09,1770.5,Resolved,2023-12-12 14:59:06,2023-11-04 04:10:43,Rule-Based
281,175,236,6,54,Sensor Outlier,2023-10-31 04:55:31,0.846,High,194.28,4534.7,False Alarm,2018-09-20 01:33:51,2019-07-02 19:48:06,Rule-Based
282,4,456,7,56,Slope Deformation,2018-03-26 10:04:26,0.638,Medium,60.9,2796.0,Open,2019-08-28 05:38:50,2023-11-27 09:09:54,Isolation Forest
283,10,76,2,17,Vegetation Loss,2023-07-20 14:26:22,0.994,Low,376.64,3193.2,False Alarm,2022-05-28 01:34:13,2019-11-19 05:34:10,Isolation Forest
284,207,168,4,39,Pore Pressure Spike,2020-02-08 01:53:29,0.97,Low,179.03,1228.4,False Alarm,2020-06-28 08:57:40,2022-03-08 21:48:14,Isolation Forest
285,71,473,4,33,Ground Cracking,2024-05-24 10:35:04,0.875,Low,165.57,2138.4,Open,2019-05-10 12:14:57,2022-08-21 17:31:54,LSTM Autoencoder
286,198,18,3,29,Pore Pressure Spike,2021-11-03 13:14:22,0.992,Low,177.4,4948.1,False Alarm,2020-12-03 10:16:30,2021-11-23 04:31:59,Statistical
287,158,493,8,61,Ground Cracking,2024-03-19 10:13:18,0.691,Low,150.14,2356.1,Investigating,2021-10-27 01:05:36,2024-04-03 10:53:51,Rule-Based
288,180,204,3,25,Pore Pressure Spike,2023-12-31 06:21:31,0.827,Medium,62.41,964.3,Resolved,2022-02-13 16:46:59,2024-07-23 14:02:14,LSTM Autoencoder
289,275,453,3,25,Sensor Outlier,2023-12-16 22:26:20,0.589,Critical,61.31,266.8,Open,2023-12-23 02:08:12,2021-06-07 10:16:14,LSTM Autoencoder
290,53,467,4,34,Vegetation Loss,2022-03-05 14:36:27,0.658,Medium,163.86,2778.2,Resolved,2020-02-14 15:19:55,2023-11-09 12:59:16,Rule-Based
291,172,47,2,16,Ground Cracking,2022-12-20 23:59:56,0.762,Critical,419.74,1700.6,False Alarm,2022-09-01 04:07:30,2019-08-15 03:49:44,Rule-Based
292,245,391,6,50,Ground Cracking,2024-10-09 23:37:14,0.793,Low,423.93,4974.7,False Alarm,2018-05-27 00:54:36,2022-12-16 20:14:11,Statistical
293,279,318,1,3,Sensor Outlier,2024-03-06 19:52:06,0.519,Critical,73.35,291.1,Investigating,2024-02-09 14:17:16,2019-08-29 04:34:49,Statistical
294,240,27,5,45,Slope Deformation,2021-02-21 15:10:34,0.649,Medium,445.1,2133.5,False Alarm,2022-06-29 14:26:52,2021-10-30 12:56:11,Statistical
295,9,292,3,30,Ground Cracking,2018-06-26 12:19:06,0.938,Critical,429.15,3804.5,Resolved,2020-03-03 16:21:55,2023-12-24 15:09:40,Isolation Forest
296,6,186,7,55,Sensor Outlier,2021-10-16 15:16:14,0.944,Critical,270.38,3834.4,Resolved,2018-05-26 08:28:22,2024-11-05 04:58:24,Isolation Forest
297,161,402,3,26,Pore Pressure Spike,2024-08-25 12:52:38,0.737,Critical,383.96,693.2,False Alarm,2023-10-24 16:44:50,2022-09-24 20:32:03,Rule-Based
298,24,189,1,5,Vegetation Loss,2020-12-23 05:55:32,0.827,Medium,192.06,3566.9,Investigating,2022-05-08 21:36:16,2019-02-04 03:12:51,Statistical
299,64,444,8,59,Pore Pressure Spike,2020-03-04 18:47:42,0.823,Low,160.18,2239.9,Investigating,2024-04-23 14:42:58,2020-10-09 16:55:43,Rule-Based
300,178,262,1,11,Vegetation Loss,2019-05-19 19:17:47,0.67,Medium,31.93,3941.6,Investigating,2024-01-10 01:09:28,2018-01-25 03:18:58,Isolation Forest
301,26,401,1,5,Ground Cracking,2023-02-10 22:45:46,0.974,Critical,209.11,518.4,Open,2022-06-16 09:04:07,2019-03-03 11:49:48,Rule-Based
302,38,69,1,3,Sensor Outlier,2021-10-16 21:33:34,0.676,Critical,144.86,3679.8,Open,2023-02-12 08:37:02,2020-09-20 19:58:24,Rule-Based
303,297,202,3,31,Sudden Displacement,2024-04-10 14:20:35,0.816,Critical,423.98,1661.9,Open,2024-05-25 18:54:12,2022-05-31 06:53:13,Statistical
304,127,439,3,30,Sensor Outlier,2023-06-02 14:39:35,0.606,Medium,481.5,1520.6,False Alarm,2021-02-10 03:01:06,2022-07-11 08:50:02,Isolation Forest
305,205,354,1,1,Slope Deformation,2018-02-20 00:52:42,0.823,High,132.61,1500.2,Resolved,2018-10-26 02:37:05,2018-08-15 23:23:32,Statistical
306,69,467,5,42,Pore Pressure Spike,2024-03-23 18:36:51,0.567,Medium,84.99,3727.6,Resolved,2022-10-19 12:59:42,2020-04-20 12:31:45,Isolation Forest
307,223,79,7,56,Pore Pressure Spike,2021-09-19 15:24:00,0.512,Critical,275.6,1895.1,False Alarm,2018-07-27 04:32:11,2021-04-12 08:33:33,LSTM Autoencoder
308,87,194,4,37,Rainfall Anomaly,2023-03-15 01:18:18,0.959,Low,240.35,1293.8,Investigating,2024-02-13 06:36:43,2023-06-17 22:08:05,LSTM Autoencoder
309,123,323,7,56,Vegetation Loss,2019-11-15 21:10:35,0.566,Low,421.54,1415.3,Investigating,2023-07-17 16:45:59,2020-01-22 15:29:54,Isolation Forest
310,219,492,6,49,Vegetation Loss,2019-04-10 16:33:11,0.501,Critical,487.75,4195.9,Resolved,2021-02-10 16:57:42,2019-11-10 15:44:11,LSTM Autoencoder
311,180,204,3,25,Sensor Outlier,2023-09-21 13:36:01,0.503,Low,447.15,3184.0,Resolved,2024-07-23 09:34:10,2018-11-17 20:10:41,Statistical
312,244,246,5,45,Vegetation Loss,2018-08-04 21:15:03,0.561,Medium,499.32,1845.6,Investigating,2020-10-14 01:26:11,2024-12-08 10:34:15,Isolation Forest
313,162,340,5,45,Sensor Outlier,2023-03-13 20:35:08,0.911,Low,87.88,3839.5,Investigating,2024-09-21 04:30:55,2019-10-03 16:52:07,Rule-Based
314,195,72,1,8,Pore Pressure Spike,2023-11-22 06:40:16,0.806,High,177.49,192.4,Open,2019-12-20 11:46:03,2019-10-24 05:13:50,Isolation Forest
315,167,358,2,22,Slope Deformation,2022-07-28 06:28:28,0.807,Low,122.45,43.9,Open,2024-02-21 07:27:10,2024-06-22 00:18:03,Statistical
